,InitialCont,ClusteringPer,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,PH4d,PH4h,PHInt,HTrad,RTrad,FPTrad,"
                            #Sampling Factors
                            ""SampleSize"",
                            ""SamplesPSublot"",
                            ""NumberGrabs"",
                            Harvest Wash Red",Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,WashingYN,TotalCFUFP,PH4Int,Harvest Wash Red
229,4540.0,1.0,100000.0,3.219887258363621,-2.9638580074042107,True,True,,True,True,True,,2.993466145255656,15.376969572905276,0.4991580773191443,3.2730772871477756,False,5.454469127632995,5.958950137506739,True,0.0,True,1.1199356674634804
230,454000000.0,2.0,1000.0,3.7861833787505303,-2.5910206396532254,True,True,,True,True,True,,2.893090126844177,15.582807372814758,0.4530387480541826,3.0639202833745394,False,6.824845441621802,4.933441366805641,True,0.0,True,1.3585868732273525
231,454000.0,4.0,100.0,4.145516456482268,-2.80011387219644,True,True,,True,True,True,,3.967202956043689,16.523070056825734,0.4414919060389822,3.7948381219449674,True,6.011569081136068,5.644746706515209,True,50.0,True,1.361096406777873
232,454000.0,3.0,100.0,4.752161106023584,-4.597496944549371,True,True,,True,True,True,,2.2947247648135978,15.06749027887026,0.545033836276827,3.7733178800130305,True,5.639599849936966,4.829251337038362,False,0.0,True,1.186206303812904
233,4540000.0,1.0,100.0,3.387864488812104,-3.2473086424931576,True,True,,True,True,True,,2.410484088704007,15.10662067102097,0.4462591585001671,3.084811271743621,False,5.606434839902162,4.2771952952994905,False,363.0,True,1.154340706150913
234,454000000.0,2.0,100.0,2.416199600191826,-1.477365399787927,True,True,,True,True,True,,3.819982026927305,15.733419722009979,0.48201623118934234,3.6734918552188853,False,5.497127154189924,4.14934815215448,True,0.0,True,1.1509126649213812
235,45400.0,1.0,100000.0,3.675909002151996,-3.0588211283261693,True,True,,True,True,True,,3.974425567380215,16.311181945280588,0.5746056229881361,3.077677124052072,False,6.419339114649935,5.298821630800068,True,0.0,True,1.1650368714540198
236,45400000.0,4.0,1000.0,4.551588763422739,-4.368679005182672,True,True,,True,True,True,,2.5851415684891084,16.096526740389706,0.5870747827547486,3.1096587131657167,True,6.124435400352256,5.192820965896782,False,0.0,True,1.1949877968109095
237,454000000.0,2.0,10000.0,6.016108783478316,-5.797161578871207,True,True,,True,True,True,,3.2251822034963302,16.855460320430492,0.4173335791932599,3.6302735693829113,True,5.147425986866147,5.020917831778539,True,0.0,True,1.2704907849141027
238,45400000.0,2.0,1000.0,7.092430131698633,-6.513204956059096,True,True,,True,True,True,,2.868128427110733,16.18507059686973,0.45383249064928466,3.2716499653861346,False,5.061915329687709,4.654981668344144,False,0.0,True,1.3370695560709478
239,45400000.0,4.0,10000.0,4.540176779108682,-3.690668076832694,True,True,,True,True,True,,3.2277698505193433,16.730989173459314,0.5809856209101782,3.3207867581244312,False,5.786541647403233,5.0399855856021265,True,2.0,True,1.2145575003134337
240,454000000.0,1.0,100000.0,3.8036172415519984,-3.7968769372085696,True,True,,True,True,True,,2.8496747602003856,15.274229476392499,0.5661942778339109,3.783448365361194,False,5.624949980196832,5.274023389085181,False,0.0,True,1.2249326853555533
241,4540.0,1.0,100000.0,3.512246157868565,-2.269926747824613,True,True,,True,True,True,,2.1814563788981776,16.16320646140567,0.48665644492188187,3.4023808404803257,False,6.237116423783797,4.671034880586009,True,0.0,True,1.114644523001907
242,4540000.0,1.0,100000.0,2.420046404031744,-1.89546871710677,True,True,,True,True,True,,2.74928418527717,15.84870881686779,0.492455066139628,3.084819417522052,True,5.5641902676029655,5.695603348301155,False,0.0,True,1.154774174484304
243,45400000.0,1.0,100000.0,4.436165654449924,-2.2695011313984885,True,True,,True,True,True,,2.3194546676918617,15.206291639962085,0.4315081568677489,3.6478951084818334,True,5.2105946878769505,4.909534848358188,False,0.0,True,1.1813128337267857
244,45400000.0,1.0,100000.0,7.281978705927508,-6.329991199043209,True,True,,True,True,True,,3.32662195829775,16.564921864016277,0.5387583603226209,3.8892242990982098,False,6.245188774016064,4.121210051232686,False,0.0,True,1.1815768359520846
245,454000.0,1.0,1000.0,5.015220225733515,-4.380737094300384,True,True,,True,True,True,,3.7507247609865737,15.794298845437645,0.4958637571319105,3.3885418286090783,True,6.231579912037946,5.437793045631758,False,0.0,True,1.1007534627508402
246,4540.0,3.0,1000.0,4.0957591158517115,-3.7549399841011524,True,True,,True,True,True,,3.208982249342771,16.622912602558152,0.5143865168400774,3.9989373461656808,False,6.590082332059315,4.648916195283611,True,0.0,True,1.1551887096711
247,45400000.0,3.0,1000.0,3.2284712727391813,-1.8316054053017046,True,True,,True,True,True,,2.04069710455453,15.937531261377433,0.4534945027615026,3.106460712790557,True,5.246092254589341,4.276228567949675,True,0.0,True,1.2949971583396735
248,4540000.0,4.0,100.0,5.591054212266819,-3.859981543421848,True,True,,True,True,True,,3.945839290870172,16.399389981575972,0.501045476016333,3.24112466941466,True,6.921891838396654,5.384835131468863,False,0.0,True,1.130517363169827
249,454000000.0,2.0,10000.0,5.855642017220523,-4.12837419540008,True,True,,True,True,True,,2.3382681992603453,15.03331546912944,0.5210063103298077,3.8936366146272032,False,6.8279936804013355,5.4299382842268695,True,0.0,True,1.3578016015745964
250,454000000.0,1.0,100000.0,6.805715036951014,-6.089049741955507,True,True,,True,True,True,,3.974926485384504,16.86582737814575,0.44078173550197763,3.9987990020905526,False,6.291506939460945,4.303738705243999,False,0.0,True,1.3787358162730061
251,454000000.0,1.0,100.0,6.182130366964596,-5.292199354451626,True,True,,True,True,True,,3.1583911335020938,15.465291508532863,0.593552179629169,3.9909606679999525,False,5.56292550889402,4.701703833960608,False,26.0,True,1.1137279009317
252,4540000.0,2.0,10000.0,4.603920492299713,-2.2179420726190204,True,True,,True,True,True,,3.406519925961165,15.397732180338721,0.47666723418532525,3.47557401721392,True,5.8570511947011035,5.642728966734919,False,0.0,True,1.3722172835970736
253,4540.0,2.0,100.0,6.394484776464116,-4.930156987537521,True,True,,True,True,True,,3.5155457555422895,15.586230598431888,0.436727024675585,3.9608889427783627,True,6.397682157573674,5.784515495966231,False,0.0,True,1.325968463901342
254,45400000.0,4.0,1000.0,5.205938601056973,-4.173874967185915,True,True,,True,True,True,,3.9176614314067693,15.49293756658571,0.41205050178603464,3.985681982306609,False,6.6698484069052295,5.803092595797753,False,0.0,True,1.1104756326489675
255,454000.0,1.0,100.0,5.737863044637889,-5.514662236802905,True,True,,True,True,True,,3.7390702033535375,16.268830832099408,0.4889538841469941,3.5790996617222657,False,6.510880278321974,4.297402430564899,False,4.0,True,1.3458787626580846
256,4540000.0,1.0,100000.0,4.401338987829762,-2.5193400984235557,True,True,,True,True,True,,2.1001636599271327,16.81754710636009,0.5405466420038482,3.493899126666536,False,5.10099215572293,4.32985458903823,False,382.0,True,1.2462721690489935
257,454000.0,2.0,100.0,4.834046284180229,-4.652890124966441,True,True,,True,True,True,,2.1243730824166835,15.532660474029175,0.4702178407765703,3.6191415253877244,True,6.863976391140415,4.20203156833629,False,8.0,True,1.272788280042625
258,45400000.0,1.0,100.0,4.333448535486954,-2.5965272321116055,True,True,,True,True,True,,3.6096420583130318,16.205258130640033,0.5901692659415694,3.242717329505415,False,6.335850084575781,4.020945532908863,False,0.0,True,1.3656326063233204
259,454000000.0,1.0,1000.0,5.5449588521173485,-3.7873723670739277,True,True,,True,True,True,,3.3222015006458427,16.666652665594352,0.542057939066048,3.012370344207959,True,5.377547255923597,4.173602345257835,False,0.0,True,1.3972659217000087
260,454000000.0,3.0,1000.0,4.8777197984995855,-4.533799580100981,True,True,,True,True,True,,3.457970700931771,16.326061704894062,0.4366193118779904,3.9729023547033098,True,5.927480792196978,4.79134546452723,True,0.0,True,1.2093446993242194
261,4540000.0,3.0,1000.0,3.467912451171043,-3.238813859316897,True,True,,True,True,True,,3.3847535124648735,15.669443041222603,0.5185873146567879,3.8606246916061946,False,5.384198567165737,5.178633607575735,True,14.0,True,1.2386237228481172
262,454000000.0,3.0,100.0,6.997560229186689,-5.719037719158626,True,True,,True,True,True,,2.91071045956975,16.936236247444132,0.41237509004690803,3.7822106765265637,False,6.518808134292797,4.152878218957573,False,88.0,True,1.3905816272412215
263,4540000.0,3.0,1000.0,5.519361326725588,-4.563976032079951,True,True,,True,True,True,,3.189418013585464,15.464159012860495,0.454048341747466,3.138578611767902,False,5.817156958058293,5.059603002500471,True,0.0,True,1.326756646297404
264,45400.0,1.0,100000.0,4.588520927343616,-3.9552559354482013,True,True,,True,True,True,,3.902515368262277,16.945896093761203,0.51227185492064,3.8686057095694277,True,6.198816759818304,5.281420450325003,False,0.0,True,1.24878589229301
265,454000.0,1.0,100000.0,4.681256177669901,-1.719767699095092,True,True,,True,True,True,,2.8866065737265334,15.436327249399142,0.46228286264708185,3.182794994318155,True,5.315736879325643,4.655096153373886,False,1486.0,True,1.2428780355982894
266,4540000.0,4.0,10000.0,5.874925139000265,-3.686303847447769,True,True,,True,True,True,,2.288142567187186,15.68970604027845,0.4002139917546387,3.0502799967167213,True,5.2899508974470155,4.077126587699466,False,0.0,True,1.2894590613153327
267,45400000.0,2.0,100.0,4.775217590101496,-3.8740813493558295,True,True,,True,True,True,,3.952291813631419,16.83023310161759,0.5944187775872632,3.3122625450620307,False,5.017517472117628,4.584949607284419,False,278.0,True,1.351645354772022
268,454000000.0,3.0,10000.0,2.4557353344896726,-1.946475435629779,True,True,,True,True,True,,3.645920406155203,16.862451294768626,0.4804418602390932,3.9286868099119845,False,6.377130812032,4.528435516990234,False,0.0,True,1.3442560125066652
269,4540.0,2.0,100.0,3.7307787547961504,-1.6592405817463287,True,True,,True,True,True,,2.1235311892955817,16.998061309463015,0.5855796330930371,3.165542650405855,True,6.73003178059693,5.663405858951073,False,0.0,True,1.2981562641090838
270,454000000.0,1.0,10000.0,5.8261780482484795,-5.832059171879877,True,True,,True,True,True,,3.5794001289351014,15.576329755348125,0.5741993384649443,3.373134687938572,True,6.785615695284011,4.314737031400608,False,0.0,True,1.117059564906805
271,4540000.0,4.0,10000.0,3.6835472366379767,-2.3574134963379376,True,True,,True,True,True,,2.953192805192744,16.4866459771572,0.5929651104107039,3.365027158772023,False,5.431339276810214,4.073378723529992,True,0.0,True,1.1331474824425998
272,4540000.0,1.0,100.0,4.069645691444453,-2.3178193008162546,True,True,,True,True,True,,3.2813321422820083,16.20277570818222,0.5873336298609553,3.95191575225618,False,5.563624021780396,4.781608566607977,False,0.0,True,1.1211425732116305
273,4540000.0,3.0,100.0,5.436286743827647,-3.0462605403165353,True,True,,True,True,True,,2.5155636675015933,15.582469380169906,0.4390246415769458,3.073130650581218,True,6.278895672173492,5.791899337011062,True,282.0,True,1.3457919833921859
274,4540.0,4.0,100.0,5.410046256202388,-3.1811852132647465,True,True,,True,True,True,,2.959957244600118,16.729626798744786,0.4273484668055999,3.5159089874095866,True,6.985076060833847,5.5465810199230585,False,0.0,True,1.2503891695356029
275,4540000.0,1.0,100000.0,5.643123201235223,-2.8467998372999133,True,True,,True,True,True,,2.680718681662017,15.988916032219757,0.5511500756555169,3.3886875968276953,False,6.132053535416543,4.176220280031488,False,0.0,True,1.1736324773447195
276,45400000.0,2.0,10000.0,2.835517498841896,-2.3666092513327035,True,True,,True,True,True,,3.536378840350852,16.82647376611476,0.48668688170466673,3.7668482020481466,False,6.832981028883202,5.820610102829084,False,0.0,True,1.1294372936735873
277,4540.0,2.0,100.0,5.334086171182839,-1.7614022307912345,True,True,,True,True,True,,2.1326251217050536,16.233451584850563,0.5082334540676685,3.3249283764112736,False,6.260012642281586,4.092069363600517,True,0.0,True,1.177533670833298
278,454000000.0,1.0,1000.0,6.295192132302863,-5.609766894105478,True,True,,True,True,True,,3.095172628398382,16.716945969697832,0.4422603469304898,3.1952237650690316,False,5.09735827081551,5.8149621108362,True,0.0,True,1.3929148888764824
279,4540.0,4.0,1000.0,4.059717709214182,-3.474324495564295,True,True,,True,True,True,,2.977989584307008,15.745690261741231,0.5459088735513171,3.378164060559495,False,5.751536793000099,5.69051558146791,False,0.0,True,1.1450052395985317
280,454000000.0,4.0,10000.0,5.023613934427129,-3.1337423478014443,True,True,,True,True,True,,2.1956856891167913,15.574854400475504,0.4413727801726058,3.205001432806369,True,6.9432333147994685,4.417068505810541,True,0.0,True,1.1097384685689509
281,45400.0,1.0,100000.0,2.72742135887611,-1.8693664928160365,True,True,,True,True,True,,2.162222079943388,16.940612913155764,0.5442069341904003,3.7541600710516385,False,6.911168497524606,4.001724075520313,False,0.0,True,1.1383661725026748
282,45400000.0,1.0,100000.0,4.898520466659306,-4.09537401595554,True,True,,True,True,True,,2.4841622516893063,16.64635575106857,0.4666369386671515,3.4387445976347766,False,5.817844020357437,5.131522643997454,False,0.0,True,1.3572589680471154
283,454000.0,4.0,100.0,5.513272367462699,-5.22463352855361,True,True,,True,True,True,,3.958723126111603,15.898671085964546,0.5662180799959385,3.6064564740155474,False,5.363528837066236,5.96374386335586,True,0.0,True,1.3569587290938183
284,4540.0,1.0,100000.0,5.7926731367245345,-4.548687191613264,True,True,,True,True,True,,2.5072943995482384,16.13094694660128,0.5223964914332611,3.898837344546292,True,5.45281934229482,4.793123197163613,True,0.0,True,1.2956417314624613
285,454000000.0,1.0,100000.0,4.5633557542021475,-3.5039620620209866,True,True,,True,True,True,,2.6528927419349984,15.931827835389974,0.5266619814680219,3.796342374455411,False,5.60554627586926,4.716480058300434,False,0.0,True,1.1756179664360846
286,45400000.0,1.0,100.0,3.350724675129346,-3.3497586858409414,True,True,,True,True,True,,2.2730683774154747,16.59239500925285,0.4986496384734135,3.467900941101114,False,6.677455441015467,4.575785681802447,False,0.0,True,1.1390607362798786
287,454000.0,2.0,10000.0,3.868524547563112,-2.3545786213693467,True,True,,True,True,True,,3.297849426467515,16.458964511444538,0.4818315661665295,3.9831596603350357,False,6.908499238871392,5.454861843523199,False,59.0,True,1.2812457764014327
288,45400.0,2.0,1000.0,5.151151029625205,-3.579365422665545,True,True,,True,True,True,,2.44089475562269,16.69188779987615,0.5981869222161592,3.7136766640543697,False,5.237918414621829,5.509586580770505,False,13.0,True,1.3553585186702732
289,45400000.0,1.0,10000.0,5.682344409256704,-3.305921151961166,True,True,,True,True,True,,2.8791561746510763,16.103784453879243,0.508892524909646,3.0522070342697782,True,6.629665772487591,4.3820310280985115,True,1.0,True,1.348917001630489
290,454000.0,1.0,100.0,5.864595781043237,-2.8767851356122747,True,True,,True,True,True,,3.4595967292149856,16.413879878194347,0.4091611564501827,3.0017953338798185,True,6.883448733559769,4.445448566521664,True,65.0,True,1.3347447352628479
291,45400000.0,3.0,100.0,5.46436859867475,-5.333175483306103,True,True,,True,True,True,,2.250924238020632,16.016499471643925,0.4381091873999023,3.9791148298495256,True,5.524577337664626,5.060603440850014,False,0.0,True,1.106756292131315
292,4540.0,1.0,100000.0,5.738921983868112,-4.596563349884515,True,True,,True,True,True,,3.1124284488479006,15.983860230546597,0.5742741941235845,3.868001246377314,False,6.978137595325563,5.8578930628737425,True,0.0,True,1.2187922841533758
293,45400.0,1.0,100000.0,3.3080317437048548,-2.249284976511213,True,True,,True,True,True,,2.5839975008803346,16.77117951848412,0.5545547939471492,3.737231458601621,False,5.45187741519378,4.824579668444984,True,9.0,True,1.288710677962919
294,454000000.0,4.0,100.0,3.30769200283864,-1.566035798466233,True,True,,True,True,True,,2.3964593848020863,16.04889580689913,0.5590136778833711,3.7691399439107007,True,6.554046272302959,4.118978331465797,True,0.0,True,1.1216213474539363
295,454000000.0,3.0,10000.0,7.83009578915508,-8.03551076795047,True,True,,True,True,True,,2.3726771723072684,15.843920860171027,0.4195402441076264,3.9613750305283255,False,5.054046802168063,4.356830850407283,False,0.0,True,1.3505616711027644
296,4540.0,1.0,100000.0,4.349043004177506,-3.4299912943605193,True,True,,True,True,True,,3.989047662111977,16.81934772133962,0.56669884032055,3.3719010373851024,False,5.566174415498723,4.291986896119707,False,0.0,True,1.190706279151044
297,454000000.0,1.0,100000.0,4.884789060050247,-2.3490774178225924,True,True,,True,True,True,,2.288256185102372,15.03993163430203,0.5475638251865305,3.8106748762143936,True,5.734415913789572,5.245572058600464,True,0.0,True,1.1522677734807105
298,45400.0,4.0,100.0,4.766185019868328,-3.856544108155722,True,True,,True,True,True,,2.6058463333611126,16.878669096741454,0.5364952420788757,3.038867619537348,True,5.089768588981341,4.107997730549324,False,20.0,True,1.1118780205646372
299,45400.0,4.0,10000.0,6.378981057741108,-4.4830890442273414,True,True,,True,True,True,,3.126514112281396,15.780468134777442,0.5710676081705813,3.0898336463268996,True,5.650109642126223,5.70868522742719,False,118.0,True,1.1477546119875128
300,45400000.0,2.0,1000.0,7.301980641300556,-6.091976177955275,True,True,,True,True,True,,2.8230872346739444,15.74397782106924,0.4295285563075908,3.2209781850289714,False,5.837800606529601,4.874807624115743,False,0.0,True,1.1887112923671823
301,454000.0,2.0,1000.0,4.821819429424306,-3.104007242226576,True,True,,True,True,True,,3.1888360936829603,16.77651876773996,0.4931593353466328,3.9535558531764488,True,6.248147173043819,4.80470094638132,False,309.0,True,1.2716301805433898
302,45400000.0,1.0,100000.0,4.880636825848772,-3.9743828787658577,True,True,,True,True,True,,3.733060145578545,16.68378965211619,0.5129506937246118,3.291953756353948,True,6.093086593373001,4.051850679422579,False,0.0,True,1.2783015874941968
303,45400000.0,2.0,10000.0,3.9859868828744593,-2.160742346836166,True,True,,True,True,True,,3.7571989003318205,16.03257924052157,0.5272905395034997,3.9789556372950234,False,5.881594954912116,4.416187216536619,True,0.0,True,1.1898617892893462
304,45400.0,4.0,10000.0,4.872217365328467,-3.832437053673862,True,True,,True,True,True,,2.0690531147199422,16.328724179418195,0.41522797613653295,3.64216846236913,False,6.3800004278806925,4.905213690738638,False,0.0,True,1.284003607622907
305,45400000.0,3.0,10000.0,2.6482137467065643,-1.805774452086197,True,True,,True,True,True,,3.5754625555929245,16.118953047076,0.45534487276745034,3.4188034842118187,False,5.769439891782857,4.668139725524067,False,0.0,True,1.200737199344842
306,4540.0,4.0,1000.0,7.144876288293104,-4.521900926203047,True,True,,True,True,True,,3.1107718409514162,16.005283685878045,0.48876277028304727,3.978793799745274,False,5.8070312413940295,4.255154716627621,True,0.0,True,1.18887247937181
307,45400.0,1.0,100000.0,3.918603723795326,-2.328934856626666,True,True,,True,True,True,,2.161433261714648,16.30460420211437,0.5810733720828568,3.212116365876114,False,5.524780686441659,4.1769667534360595,False,0.0,True,1.176959185924749
308,454000000.0,1.0,100.0,5.885371084641633,-4.125581377452245,True,True,,True,True,True,,2.240201967247558,15.257173660489897,0.5633916007641127,3.5756773716166266,False,6.558212587817833,5.48909552457626,True,0.0,True,1.251860324736185
309,454000000.0,1.0,10000.0,6.043307731784737,-3.995528339957753,True,True,,True,True,True,,3.931332221383218,16.494805588458497,0.42858701797180393,3.087157472154348,False,6.337187788757879,5.444798433517084,False,0.0,True,1.1038671715044843
310,45400.0,1.0,100000.0,3.027180583895678,-3.1057572529608937,True,True,,True,True,True,,3.9634655172902034,16.647999505641025,0.523371188362073,3.577471831305983,True,5.825647334799097,4.913317994162119,False,0.0,True,1.3585102038908081
311,454000.0,1.0,100000.0,3.947725499200942,-1.9470437215113219,True,True,,True,True,True,,3.397775985727348,15.758272717146056,0.4795508605795183,3.9870110947583175,False,6.380275828058559,5.030249580912928,True,90.0,True,1.1004778705935787
312,454000.0,2.0,1000.0,3.7215964043897762,-3.1622112770371213,True,True,,True,True,True,,3.160925000980359,16.091415128692482,0.47792621809766866,3.927928159083274,True,5.107654083507885,4.255258778212825,False,0.0,True,1.2637722617761176
313,45400000.0,1.0,1000.0,5.727520577717203,-5.048988696170578,True,True,,True,True,True,,2.5278464471473154,16.248880419538303,0.5554462371578541,3.6957444794085768,True,5.223747190044982,4.703496353825389,True,0.0,True,1.3920953040009179
314,454000.0,1.0,1000.0,2.828432909190892,-1.6476476417892025,True,True,,True,True,True,,3.1689461982346003,16.601084781919752,0.4014933868174965,3.447769591421926,True,5.664496884761351,5.123665318969903,False,35.0,True,1.1721634561279106
315,45400000.0,1.0,100000.0,4.810547074015842,-2.3965370334539564,True,True,,True,True,True,,2.9790015727985315,15.48079985067615,0.4133073275077816,3.780927074275627,False,6.298895927084162,5.865962654333797,False,607.0,True,1.2095803438715085
316,4540000.0,1.0,100000.0,5.16613671165654,-3.082096264963216,True,True,,True,True,True,,2.107152791502099,15.109860409237822,0.4611643731339373,3.0413442426504553,False,6.4302398087874435,4.749672034750375,True,0.0,True,1.2728078588054952
317,454000000.0,3.0,100.0,3.596807782389676,-3.6011921563565417,True,True,,True,True,True,,2.2260098950406872,16.278090790519688,0.4358578240137721,3.9522615711026368,False,6.266069215070946,5.692598118736145,True,0.0,True,1.3167545272395966
318,454000000.0,2.0,1000.0,3.4348706152217776,-2.939183960172821,True,True,,True,True,True,,3.023696352742667,16.857265345974366,0.4002881525007077,3.2032213386293718,False,5.366468886110787,4.7588366301291325,True,0.0,True,1.1603415368203085
319,4540.0,4.0,10000.0,2.455221601207684,-1.85150602427801,True,True,,True,True,True,,2.0831770271857017,16.38129917630546,0.5753782118156919,3.5521743378972666,False,6.965438430681364,4.941177685436849,True,0.0,True,1.3418240492079212
320,45400.0,1.0,100000.0,3.780854549405654,-2.9980614696587917,True,True,,True,True,True,,2.4809201123928712,16.87901805931168,0.513634952613594,3.790961073480369,False,6.22548235218921,4.816144694094935,False,0.0,True,1.3955281965674495
321,4540000.0,4.0,100.0,3.41838912424599,-2.4692874838900076,True,True,,True,True,True,,3.480027184499847,15.467439021617299,0.5899375820009295,3.692696861979216,False,5.098454344590167,4.399606068133397,True,1895.0,True,1.3543286723742822
322,4540.0,3.0,1000.0,5.021721608788047,-2.685620173017694,True,True,,True,True,True,,2.5943517020544147,16.729983264003582,0.5109635133966046,3.0682879212420273,False,5.521333571334793,5.789323826321857,False,0.0,True,1.3613911570779529
323,454000000.0,3.0,1000.0,3.3688036122807166,-2.143453446084213,True,True,,True,True,True,,3.0140503421786145,16.274783924855544,0.5434046953021084,3.3540493160964044,True,5.895123345948363,4.241307369381781,True,0.0,True,1.2052206613120344
324,45400.0,1.0,100000.0,3.3670273574438974,-3.0328623968807262,True,True,,True,True,True,,3.0278437218083134,16.86930158009129,0.4001573762731853,3.2922855112189904,True,5.672693920936935,4.947667877747206,False,0.0,True,1.3314165888009801
325,454000000.0,3.0,1000.0,5.16023846169304,-3.7950711886218076,True,True,,True,True,True,,3.2539191578318385,16.55911079048249,0.5317865400962586,3.908881073009772,False,6.126179262172386,4.873763991519857,True,0.0,True,1.1840852699660993
326,45400000.0,1.0,100.0,3.032410028533268,-2.018544832653813,True,True,,True,True,True,,2.548577816526336,15.520437115283386,0.43274673820959664,3.610586279819696,True,5.361950608149735,4.606953734178358,False,0.0,True,1.1762100822374946
327,4540000.0,1.0,100000.0,3.408276181930567,-2.126272915645056,True,True,,True,True,True,,2.0002879817280133,15.27998928563081,0.5247334376231558,3.213516598317069,True,5.8199567891980175,5.7350316880321115,True,0.0,True,1.2299224986496637
328,454000.0,1.0,10000.0,4.3322968695221995,-4.43954896492377,True,True,,True,True,True,,2.6501928884230206,16.98378075242219,0.5855898736514191,3.6149807264457072,False,5.730778806913893,4.543878146672876,False,0.0,True,1.1874300805504188
329,454000.0,1.0,100.0,6.443963801943746,-4.389327401806182,True,True,,True,True,True,,3.9084364874011337,15.368108528384301,0.4949946257439789,3.08189131261691,True,5.840783304620607,4.3308328481471055,True,0.0,True,1.1191206202771167
330,4540000.0,3.0,1000.0,6.973720245231232,-4.893666754086618,True,True,,True,True,True,,2.944173096530205,16.26837330514164,0.5476623976988757,3.3908302880558394,True,6.311248688113914,5.8449229828657705,False,0.0,True,1.2589466946717973
331,454000.0,2.0,100.0,3.574901535861224,-3.325289812429562,True,True,,True,True,True,,3.7294507863053283,15.439293314921999,0.5973011999209343,3.994181499214701,False,5.490553675654362,5.927149461899266,False,12.0,True,1.1225042515659842
332,45400000.0,1.0,100000.0,3.3572425958819005,-2.498450981694758,True,True,,True,True,True,,2.567423682175129,15.148615729532269,0.4712237443628489,3.092247576948054,True,5.145624666908924,5.37606353704525,True,0.0,True,1.3265536143172894
333,45400000.0,4.0,1000.0,3.9122358195859386,-2.6276516662862868,True,True,,True,True,True,,2.5820337430524143,16.051805113205223,0.5913472854323139,3.002480090289801,True,6.118033013029217,5.9709857991522854,False,0.0,True,1.1054407312605936
334,4540000.0,1.0,100000.0,4.903987418577482,-3.0855696566948176,True,True,,True,True,True,,3.857082874969672,16.707158973651485,0.5441563415492122,3.846327676022793,False,5.611731795147496,4.63642169421754,False,0.0,True,1.3284227375500532
335,4540000.0,3.0,100.0,7.14722588389841,-3.5900982780023396,True,True,,True,True,True,,2.715761428659971,15.503360622582449,0.5221118145741661,3.228239251954129,True,5.629612212611678,5.1508175017475715,False,0.0,True,1.2184393708494516
336,45400000.0,3.0,10000.0,2.350492371417535,-1.405186831042109,True,True,,True,True,True,,2.389209606696279,16.218913765103494,0.43461966189603024,3.8410172260877116,True,5.365777223166711,5.3994130683179025,True,0.0,True,1.1576936879301245
337,45400.0,4.0,10000.0,7.757266239901644,-5.456933642499433,True,True,,True,True,True,,3.8749940405781236,16.417329865286565,0.4028692954369044,3.1788416048954424,False,5.4733329456575195,5.366907472268306,True,0.0,True,1.28909574458959
338,45400.0,2.0,1000.0,2.462834697469233,-2.0919807586822126,True,True,,True,True,True,,2.754419814768249,16.09895376772796,0.42833359908154456,3.4134243094562846,False,6.248697770113671,5.062800980045064,True,11.0,True,1.3032206724899622
339,45400000.0,3.0,1000.0,5.82856684276511,-4.793856318637172,True,True,,True,True,True,,2.53314815506418,16.63845872146643,0.5491570558926048,3.1459282132037143,False,6.909877296681349,4.5730937840110695,False,2.0,True,1.3165714825337664
340,4540.0,1.0,10000.0,6.541599856960074,-5.687696194467389,True,True,,True,True,True,,2.2627373414493355,16.336362636358725,0.40833522300294084,3.118753346760928,False,5.290212080718298,5.8531884882532275,True,0.0,True,1.292311560163623
341,4540000.0,1.0,100000.0,6.330340766560663,-4.425891939631633,True,True,,True,True,True,,2.697593816824132,16.949376565181957,0.5286873495285966,3.289447656581367,True,5.1012397695348355,5.919774420861009,True,0.0,True,1.1896244293825675
342,4540.0,1.0,100000.0,3.3783843783862784,-2.9313337567070303,True,True,,True,True,True,,3.7476539629449297,16.193442702431756,0.4258737560784939,3.729822253669232,True,5.332589124926195,5.585860973147365,True,0.0,True,1.347009729055061
343,45400.0,2.0,10000.0,2.9241539986296683,-2.0213796823576375,True,True,,True,True,True,,3.7442647129230693,15.617452160105087,0.4147042049493466,3.3038495265073826,False,6.048862794704895,5.313245557836699,True,88.0,True,1.2572157081547923
344,454000000.0,2.0,1000.0,4.29877510364506,-3.3728479369535904,True,True,,True,True,True,,3.7278757197012498,15.845759477561149,0.46202592347844196,3.5153941355936342,False,5.58761808376968,4.388254383689187,False,0.0,True,1.3368799553253357
345,454000000.0,1.0,10000.0,5.506998984178468,-5.094039613195599,True,True,,True,True,True,,3.236271001204286,16.53932402568602,0.5537312403575388,3.659191193138689,False,6.231934477485636,4.934275286063446,True,0.0,True,1.3408783165759752
346,45400.0,1.0,10000.0,7.654405094798283,-6.66789840119735,True,True,,True,True,True,,3.0063815490176067,16.58962520014147,0.5810149148602608,3.6060463718500015,True,5.238984116052217,5.305518026860792,True,0.0,True,1.15262161531019
347,45400.0,1.0,100000.0,5.023825428198068,-3.858082860177519,True,True,,True,True,True,,3.307159055147354,16.99718930713139,0.43910111907489574,3.1519786669063805,False,6.603542925917182,5.954647703192395,True,0.0,True,1.2425736010032813
