,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,TotalCFUFP,PropCont
196,100000.0,10000.0,4.847904953186399,-3.189932095286474,2.0993731310392985,15.358192205624613,0.5014368850918031,3.4092611031666564,False,6.502048437162999,5.038641126577265,1.3080711406896706,True,False,1.3080711406896706,0.24526335487316128,0.0028589716535516187,1.0,7500.0,-1.0,0.19300251572808405,0.004994679927751612,0.75,5000.0,-1.0,0.21502851018840494,0.0005631537013351537,1.0,7500.0,-1.0,0.2858042949287655,0.005612529538275653,0.0,7500.0,-4.0,24.0,5.74541688926667,63.57,3.0946714994472457,24.0,4.0,1.0,5e-05
197,100000.0,100000.0,5.944036997791518,-6.01450273989677,3.9525236299165267,16.537498278948377,0.5471043209130553,3.2770027747117325,False,6.469520924366947,5.406267680028254,1.3824930394989652,False,False,1.3824930394989652,0.20352722677393642,0.003441500249243068,0.25,5000.0,-1.0,0.16507734500952165,0.007199767071333958,0.75,5000.0,-3.0,0.13328815505937314,0.0019570098547721775,0.75,5000.0,-4.0,0.26028309537648747,0.00131630210605858,0.75,5000.0,-1.0,24.0,4.155962488359438,63.57,4.026782419904941,24.0,4.0,0.0,0.0
198,100000.0,10000.0,4.466397137711903,-3.9460234776238883,2.615369948676064,15.120825257677854,0.4868090189165355,3.496896009749325,False,6.951437906931739,5.487424135966928,1.4452076044350668,False,True,1.4452076044350668,0.2371072188964009,0.0017711194398732613,0.0,2500.0,-3.0,0.18627499644193596,0.005197474720906069,0.25,2500.0,-4.0,0.2738762192156081,0.0009469868387549244,0.5,5000.0,-1.0,0.26177600831211056,0.002464895523759086,0.75,2500.0,-1.0,24.0,5.401974837843198,63.57,1.5751667845502668,24.0,4.0,0.0,0.0
199,100000.0,1000.0,4.676347525431195,-3.578510617756822,2.799809396214159,16.688305203669582,0.49276847007689917,3.544843066501258,False,6.238955683287778,4.66367357741877,1.4535341425170234,True,False,1.4535341425170234,0.216555899155086,0.0012392486767708467,1.0,5000.0,-1.0,0.17327816538458438,0.005035646049731893,0.25,5000.0,-2.0,0.1972291687644103,0.0009055511898610202,0.75,7500.0,-3.0,0.26987353157686467,0.009663048929654174,0.5,7500.0,-1.0,24.0,5.690553551237053,63.57,2.7139062974577297,24.0,4.0,0.0,0.0
200,100000.0,1000.0,6.705485503848431,-3.7402639976860317,3.188840288782265,15.85661736985939,0.552828137310774,3.0028605916809425,False,5.714847362574723,5.819389771327817,1.1815570716074204,True,True,1.1815570716074204,0.2443156492061029,0.0048446410967237655,0.0,7500.0,-3.0,0.16982834297645608,0.004252078733370539,0.75,2500.0,-1.0,0.2006075903080412,0.0032050486334800677,1.0,7500.0,-2.0,0.2679508947665686,0.007958951586563793,0.0,2500.0,-4.0,24.0,5.269841508648308,63.57,2.8275366629380265,24.0,4.0,0.0,0.0
201,100000.0,10000.0,1.9091744755924078,-0.8880510638636152,3.222118790579886,16.619383606782872,0.5425714982270284,3.140036813482213,False,5.535023764194903,4.29520890556535,1.3692370961789089,True,False,1.3692370961789089,0.2254493688454869,0.0014020016377456243,0.0,5000.0,-2.0,0.16463663294475123,0.00585798659861205,0.5,2500.0,-1.0,0.18021426545468233,0.002185646650339543,1.0,2500.0,-4.0,0.2871150572607634,0.005061590056247543,0.5,2500.0,-1.0,24.0,5.353105276779663,63.57,3.4910782285163777,24.0,4.0,254.0,0.0097
202,100000.0,100000.0,2.678543962616267,-1.9715282241486454,3.9547223056257645,16.985874733266282,0.5989984203867689,3.5714755379709366,True,6.199213998370996,4.228650158492577,1.1950595519583385,False,False,1.1950595519583385,0.2707273548893775,0.002723386079703361,0.0,7500.0,-2.0,0.19462432298180726,0.0030826361228731536,0.75,5000.0,-1.0,0.25810200639715153,0.0007169947802623468,0.5,7500.0,-1.0,0.25489549345476653,0.005315639811324588,0.0,2500.0,-2.0,24.0,4.621218670654493,63.57,4.184311224163528,24.0,4.0,272.0,0.0134
203,100000.0,100000.0,5.7938272801621995,-3.3398689935353234,2.9012137663220257,16.250694468205705,0.5939495293181699,3.2078066817554958,False,6.188897150674839,5.822913758973551,1.1680178345570047,True,True,1.1680178345570047,0.2209090210872398,0.0035283285724363833,1.0,7500.0,-2.0,0.1551168854182946,0.006427510549970295,1.0,7500.0,-4.0,0.085548096199031,0.00139029495654509,0.5,2500.0,-2.0,0.2609076209099887,0.005874645407595396,1.0,7500.0,-3.0,24.0,5.938196717242515,63.57,4.824889743632399,24.0,4.0,0.0,0.0
204,100000.0,10000.0,6.5092987476181285,-4.39327831008859,3.330694192769693,16.998309417411452,0.5786446814579854,3.7690789149732726,True,5.771685289412035,5.217331713570155,1.2372329921346759,False,False,1.2372329921346759,0.19499459191309282,0.0017788151780964315,0.0,2500.0,-4.0,0.1682408789691628,0.003882334224005766,0.25,7500.0,-1.0,0.25432298747282805,0.00020668275331727905,0.0,2500.0,-4.0,0.2723571519685817,0.004241130449808521,0.75,2500.0,-2.0,24.0,5.850415988064631,63.57,0.4334547069957476,24.0,4.0,1.0,5e-05
205,100000.0,100000.0,6.872322107499035,-3.4653582654738018,3.980690928173686,16.640892221977726,0.5865737521101854,3.4273238312076573,True,5.540601990135688,5.272606502657032,1.3019391589810527,False,False,1.3019391589810527,0.2041875991708778,0.0030989661303831555,1.0,7500.0,-3.0,0.2055602762655294,0.006349490018201796,0.25,5000.0,-3.0,0.1777786201301479,0.00022334033298921637,1.0,5000.0,-1.0,0.2818325718422552,0.011106893040445001,0.75,7500.0,-3.0,24.0,5.247277082328953,63.57,3.485431258668396,24.0,4.0,12.0,0.0006
206,100000.0,1000.0,3.6978880151032714,-3.4762225411987946,2.091452627096965,16.16341555307031,0.5769809958467469,3.6238121863241615,False,5.343792285670984,5.336927106988637,1.27456082064525,True,True,1.27456082064525,0.2551940054311169,0.0024834372199482434,0.75,7500.0,-1.0,0.15575856761493684,0.0041224068927604015,1.0,2500.0,-1.0,0.25112250170512573,0.0015007656589312336,0.5,2500.0,-4.0,0.2777419320753358,0.005444713241220029,0.75,2500.0,-1.0,24.0,4.121252662759269,63.57,3.9350290320293597,24.0,4.0,0.0,0.0
207,100000.0,10000.0,4.011877075354565,-3.864877005044183,2.894628568378402,15.723773472186421,0.5271286422830184,3.539717594696075,False,5.6972335965886876,4.032767403034058,1.231768125431368,False,True,1.231768125431368,0.18173996186291086,0.0037922648478889284,0.25,7500.0,-1.0,0.18609996539312645,0.0016291753885404445,0.0,7500.0,-4.0,0.2217144989229871,0.00298156990227894,0.25,5000.0,-4.0,0.29411165715937704,0.01101972032544566,1.0,7500.0,-1.0,24.0,5.2175357476193405,63.57,4.973557545528161,24.0,4.0,0.0,0.0
208,100000.0,10000.0,1.8838807367017192,-1.3987697234682497,2.1369739004661055,16.9206704366401,0.5959776074583977,3.3617398695551257,True,5.3918912385721605,4.281234283822354,1.3908699197203238,False,True,1.3908699197203238,0.23615284669864045,0.0021213898950380246,0.25,5000.0,-3.0,0.16852028797285595,0.007408536680982668,0.5,2500.0,-4.0,0.19945379541546052,0.0011689893470230102,0.75,7500.0,-2.0,0.25807776074673205,0.00970049627426476,0.25,7500.0,-2.0,24.0,4.5695221444204694,63.57,3.2387548444809138,24.0,4.0,321.0,0.01415
209,100000.0,100000.0,5.7605988205945735,-4.925124108766959,3.637503667435781,16.253590672251438,0.4698367497745267,3.708652323283144,False,5.586229393954826,4.180738420329534,1.2217220335684347,True,False,1.2217220335684347,0.20575017170778798,0.004249912217499778,0.25,7500.0,-3.0,0.2138816845842881,0.008749893679990135,0.75,7500.0,-4.0,0.22183259704222752,0.0006697171981236544,1.0,7500.0,-1.0,0.2831196139621665,0.003983179730020265,0.0,5000.0,-3.0,24.0,4.411299028196755,63.57,4.697343754806068,24.0,4.0,0.0,0.0
210,100000.0,100000.0,1.7881763691070032,-1.4256392398542947,3.566119618075983,16.008761853776555,0.4225381172897651,3.1024472385416884,False,6.729741153458114,5.724178799029397,1.2090253159658106,False,True,1.2090253159658106,0.18897363878589266,0.004385310108209755,1.0,7500.0,-2.0,0.193984673713044,0.008707388080515667,0.75,2500.0,-1.0,0.20237223634732363,0.0002590926624262267,0.75,5000.0,-2.0,0.28438408578274527,0.010549980207394545,0.75,7500.0,-4.0,24.0,5.26145502332357,63.57,4.767081761998249,24.0,4.0,1004.0,0.0394
211,100000.0,100000.0,5.354962852604686,-4.552216801453318,3.939317940504295,15.064802556010221,0.5960124381843426,3.298618055541483,False,6.928184281522854,5.564890282963494,1.3494183898159917,False,False,1.3494183898159917,0.2399870222728204,0.002064848576060848,0.25,2500.0,-3.0,0.17684993867940063,0.006950197236388966,0.75,7500.0,-3.0,0.28609708638191744,0.001355810828295344,0.0,5000.0,-4.0,0.24826489909315627,0.008502699750703765,0.25,2500.0,-4.0,24.0,5.16782146192053,63.57,4.179431876378883,24.0,4.0,3.0,5e-05
212,100000.0,10000.0,2.72999126168469,-2.0287169107785528,2.1020605137294126,15.020014740977274,0.46265087985598474,3.3029437235073615,True,5.28040393741734,4.72317921178723,1.4282082466628676,True,True,1.4282082466628676,0.1731115255341528,0.0037288013715826244,0.0,5000.0,-3.0,0.1961359440137858,0.006446246477611252,0.75,7500.0,-2.0,0.16363905745081145,0.0020720068551361966,0.0,5000.0,-4.0,0.27447734108053734,0.01044977293222354,0.5,7500.0,-4.0,24.0,5.395917370225102,63.57,3.793178444903317,24.0,4.0,1.0,5e-05
213,100000.0,1000.0,2.643794469424224,-1.3810570433654261,3.888844864445516,16.20185444183071,0.552489709728786,3.721751134729834,False,5.742555020303193,4.280628241090392,1.4308566927292619,False,True,1.4308566927292619,0.1923314406813651,0.004204620000704757,0.5,5000.0,-1.0,0.17853569485715962,0.0035569616235810292,1.0,7500.0,-4.0,0.16888827113573118,0.0013670379216081867,0.25,7500.0,-3.0,0.2671359473532928,0.00776976461399401,0.5,2500.0,-4.0,24.0,5.934871624541558,63.57,2.4101781475134176,24.0,4.0,998.0,0.02635
214,100000.0,1000.0,1.2425010678483759,-0.9664158926210161,3.8194816002855188,15.810247476096277,0.4521533900511754,3.1036180292810673,True,5.812751627495152,4.035793920473276,1.2280608995294535,False,False,1.2280608995294535,0.18833794639024326,0.0026459692053968993,0.25,5000.0,-4.0,0.1770184148098306,0.009332383187514448,0.5,2500.0,-4.0,0.16914633951288366,0.0011388159668643586,1.0,2500.0,-4.0,0.2663973799193277,0.01171334082043756,0.5,5000.0,-4.0,24.0,5.553609478447383,63.57,4.656681191495501,24.0,4.0,4379.0,0.0549
215,100000.0,100000.0,2.219344694163759,-1.7470375191413263,2.3639777758173155,15.418178777790766,0.4446334351246245,3.084226933645907,True,6.8318786319814695,5.215401525801069,1.2762434444162754,True,False,1.2762434444162754,0.23732915573915836,0.0022808108365759386,1.0,5000.0,-4.0,0.1945119466183653,0.005879918620383787,1.0,5000.0,-1.0,0.1831086149555734,0.00015017375724996705,0.0,2500.0,-2.0,0.28403969788840056,0.0018556848482354923,0.75,7500.0,-1.0,24.0,4.958069406175156,63.57,2.173988257356343,24.0,4.0,26.0,0.0013
216,100000.0,10000.0,1.0671687398165206,-0.8001562337171361,3.3712820856786845,15.422364235062407,0.4483323771466165,3.944469313056113,True,5.829627271461832,5.49067479144262,1.38067208312345,True,True,1.38067208312345,0.20713217003118328,0.003915283141349977,0.25,7500.0,-3.0,0.1749453463509725,0.008598035431111591,1.0,7500.0,-4.0,0.21924013802040668,0.002055131380991935,1.0,2500.0,-4.0,0.27476708694894825,0.013299059971216224,1.0,2500.0,-3.0,24.0,5.999378621572797,63.57,1.8141748614376503,24.0,4.0,128.0,0.0061
217,100000.0,10000.0,1.8213110551730491,-1.5489795004611162,2.543323999976156,16.21525217734755,0.5067994560753469,3.6420463247343458,True,5.951042208468648,5.208549865145569,1.3856306595968901,True,False,1.3856306595968901,0.20952649163069392,0.003072100533823135,0.25,2500.0,-4.0,0.1794142393802953,0.009221297142591522,0.0,2500.0,-3.0,0.17049155460853116,0.00011688154543191903,1.0,7500.0,-4.0,0.271018288874054,0.0065517438381221815,1.0,5000.0,-4.0,24.0,5.1091396979104164,63.57,4.868794980324423,24.0,4.0,46.0,0.0023
218,100000.0,100000.0,3.2704920272406923,-2.8651895671265772,3.309488493121701,16.595335347492657,0.5783914139173447,3.296291747889928,True,6.178691232053753,4.792675993104936,1.1535979513839636,False,False,1.1535979513839636,0.2127859046057881,0.003170219082290526,1.0,5000.0,-1.0,0.18604680795740786,0.008821844652958056,1.0,5000.0,-3.0,0.16829621670306466,0.00023336307876568483,0.75,2500.0,-2.0,0.23414073384476852,0.0030604634116251227,0.25,2500.0,-1.0,24.0,4.397943693641304,63.57,5.545167600131187,24.0,4.0,102.0,0.0031
219,100000.0,1000.0,0.6571064987853895,-0.4379464401434433,2.360911861356511,15.543314348597953,0.5823459367545557,3.701149804804078,True,5.837488560776706,5.718007424267104,1.1994202383849009,False,True,1.1994202383849009,0.24262027463762825,0.004397377385946644,0.5,5000.0,-4.0,0.18550653581372506,0.00519510631558729,1.0,5000.0,-2.0,0.2927015152022211,0.0019386614956611247,0.25,2500.0,-1.0,0.2829151040357648,0.0036949196715508944,1.0,2500.0,-3.0,24.0,5.366697488527149,63.57,5.047551879026413,24.0,4.0,28611.0,0.0754
220,100000.0,100000.0,3.3948300016035304,-2.203419532369903,3.282020617829721,15.461480674568756,0.4664990910745774,3.684407572982521,False,5.599094694865366,5.860214853885317,1.2345152304073868,True,False,1.2345152304073868,0.23560449380240708,0.0023197941464476834,0.5,2500.0,-3.0,0.18876204871714994,0.009512829806966584,1.0,7500.0,-1.0,0.20280099278977215,0.0019289151566110254,0.75,2500.0,-2.0,0.27463081440600856,0.0032894671249471064,0.0,7500.0,-3.0,24.0,4.650201208969364,63.57,2.930001175600787,24.0,4.0,13.0,0.00065
221,100000.0,100000.0,4.190835195787284,-3.706521151823726,2.1277865865813714,15.767151115713393,0.5936049635561627,3.1204329231318075,True,6.308979432536318,5.4751781159774495,1.4471506455101486,True,True,1.4471506455101486,0.20142912223497325,0.0023112890918384915,1.0,5000.0,-2.0,0.19131697244051601,0.005064236800341898,0.0,7500.0,-4.0,0.11591238695740416,0.0002488719726148211,1.0,7500.0,-1.0,0.2960283412199774,0.0030148663934677867,1.0,2500.0,-3.0,24.0,5.773645059593341,63.57,5.140880316749119,24.0,4.0,0.0,0.0
222,100000.0,10000.0,4.1055051206469315,-3.0298535018783626,3.6713483765193997,16.3075305184324,0.40740439098962333,3.1801556632282497,True,6.521138837356685,4.448609234336226,1.346714186630123,True,True,1.346714186630123,0.2293510913179475,0.001194290209901824,0.75,2500.0,-3.0,0.19732507261003962,0.006357927138056009,0.0,5000.0,-1.0,0.23068905276894644,0.0015447964821484047,1.0,5000.0,-2.0,0.27042311884212233,0.014428924416705347,0.75,2500.0,-2.0,24.0,5.62069947224243,63.57,4.489899235857002,24.0,4.0,0.0,0.0
223,100000.0,100000.0,5.569431021677131,-3.760388135634589,3.7649002927453186,16.419209071054876,0.40755711828714647,3.8686841839178214,True,6.465661290474104,5.832533367042462,1.3838121040983133,False,False,1.3838121040983133,0.18366435334897374,0.0030318518714168596,0.75,5000.0,-1.0,0.17618976774731981,0.012101008054525056,0.25,5000.0,-4.0,0.23189625174255452,0.0017601054361730995,0.0,5000.0,-2.0,0.2878803173740291,0.004665158989928876,1.0,5000.0,-2.0,24.0,4.006799182297773,63.57,2.128869376459761,24.0,4.0,7.0,0.00035
224,100000.0,100000.0,3.9250377184000045,-3.8569936800724203,2.0481598297761767,15.708423332346896,0.5386985634476349,3.2890519247207126,True,6.424677867078656,4.604511356553964,1.2573373895385007,False,False,1.2573373895385007,0.1828468969695236,0.001548649500788611,0.75,5000.0,-2.0,0.1708091188750841,0.01210573944571747,0.25,2500.0,-2.0,0.2625235510249929,0.00012561537522444254,0.25,7500.0,-4.0,0.29551814129547216,0.00410405430207509,0.75,5000.0,-3.0,24.0,4.805666879298963,63.57,1.8234432338539392,24.0,4.0,3.0,0.00015
