,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,TotalCFUFP,PropCont
790,100000.0,10000.0,6.0203719661596065,-5.096003127708591,3.3456184209176136,15.701839443344838,0.48341052492709996,3.901976349855688,True,6.745469915218235,5.9056251866577325,1.1343023452393541,True,True,0.22408607378625595,0.0019334468624046747,1.0,5000.0,-4.0,0.1905539887683571,0.001459872539432487,0.75,5000.0,-4.0,0.195163244793999,0.0009265405576084481,0.75,7500.0,-1.0,0.2528280046953285,0.007121940627911941,1.0,5000.0,-2.0,0.0,0.0
791,100000.0,100000.0,1.487729361538245,-1.1017907280665815,2.5807184489298827,16.897882978267802,0.48585330116626146,3.391320664217366,True,6.012055188481767,5.227369660982119,1.3676975158729712,True,False,0.24886230126209583,0.004206235721170639,0.0,7500.0,-3.0,0.19982803346551195,0.010614366041413546,0.25,2500.0,-1.0,0.15612585842563426,0.0006785527808706019,1.0,2500.0,-2.0,0.2532205691117257,0.007163514717547245,0.5,7500.0,-1.0,94.0,0.0047
792,100000.0,10000.0,4.673256672163891,-2.586532036094977,2.2041970920880454,15.97455456326719,0.44019568027601075,3.7958311228039907,True,6.6914195498522595,5.1234453193711875,1.11776881822899,False,True,0.21582470703425366,0.0031626339769506443,1.0,2500.0,-1.0,0.2111504940504456,0.002319648950818528,0.25,5000.0,-2.0,0.28124205740585523,0.002325485988019696,1.0,7500.0,-3.0,0.24094119568062883,0.0033254899098768232,0.5,7500.0,-1.0,49.0,0.0024
793,100000.0,1000.0,4.038501934998586,-3.8613246900488125,2.8451818508221574,15.263199027361516,0.42400177177130116,3.739702567764616,False,5.639694123081202,5.019572645321812,1.137932024264105,False,False,0.19996027348111878,0.004070474188998542,0.5,7500.0,-1.0,0.18493450327524968,0.005340185840697754,0.75,2500.0,-4.0,0.22436334597548563,0.0017103145615615933,0.75,7500.0,-2.0,0.2599913013805031,0.009099994565976023,0.25,7500.0,-2.0,3.0,0.00015
794,100000.0,1000.0,3.125070614656228,-3.126359553633269,2.39276993181609,16.72994177554148,0.44426450364390613,3.121286497398048,False,6.171631856253677,4.208139526183643,1.3918466435998478,False,False,0.22912932421706636,0.0022147480169415197,0.5,5000.0,-1.0,0.1812047815804937,0.004874814454738624,1.0,2500.0,-3.0,0.23569876459116754,0.0008266978239017406,0.5,5000.0,-1.0,0.2592065235604141,0.008371042865502836,0.0,2500.0,-2.0,34.0,0.00125
795,100000.0,100000.0,4.798553572957951,-3.894291359742923,2.0605312684998864,16.750194778008314,0.4517310304041076,3.2090394818093793,True,5.665093882715545,5.113381109948178,1.179726755954333,False,True,0.23820543552423423,0.0037352636030988304,0.25,5000.0,-1.0,0.1814485328875089,0.010071020346684927,1.0,2500.0,-3.0,0.23049721250493568,0.0006883341361807092,0.5,5000.0,-3.0,0.2510081623546365,0.008015175761994677,0.0,7500.0,-3.0,1.0,5e-05
796,100000.0,10000.0,3.3804623580798174,-2.0814243717309537,2.1704812360339454,15.458056051491631,0.4038274251138895,3.460728481109875,False,5.458944937811909,5.041503633396913,1.2082777832692788,False,False,0.1931576585396371,0.0033925716346028183,1.0,7500.0,-1.0,0.17839697773853275,0.007863128158375154,0.25,7500.0,-2.0,0.2670889254725801,0.002084379147788317,1.0,2500.0,-4.0,0.27389511269349254,0.006174370210332496,1.0,7500.0,-1.0,403.0,0.01435
797,100000.0,10000.0,1.0154995997663254,-0.7860739857559045,3.469888729749852,16.28655168928062,0.5215373227379578,3.2225694402581953,True,6.625725653190673,4.743566685882668,1.298798403250136,False,True,0.17405396808864523,0.003461166277881041,0.75,2500.0,-1.0,0.19956432437566776,0.0056626812779138865,0.5,2500.0,-3.0,0.27885216425712844,0.0014173804053146046,0.75,5000.0,-1.0,0.2844583870233016,0.005800856649417926,0.25,7500.0,-2.0,2312.0,0.06945
798,100000.0,100000.0,1.3102608950613543,-0.9823012832361985,3.8576188247155074,16.402143504778127,0.46305613704168463,3.1416032641098015,True,5.592749412320747,4.6076571888384965,1.115692659222436,True,False,0.20499995768499757,0.002561662227401688,0.75,5000.0,-2.0,0.17913278707591737,0.008871993741112943,0.5,2500.0,-2.0,0.23288089992312275,0.0026441144550202614,0.75,5000.0,-3.0,0.2626660025158284,0.011477401355259622,0.0,7500.0,-2.0,333.0,0.01635
799,100000.0,100000.0,4.333445519441746,-2.6572179587331903,2.766630608695758,16.42704751724733,0.5394992576099857,3.0926986778068737,False,5.710941092351465,5.4335339835076715,1.3335805139286439,False,False,0.2001172954810465,0.0020965664394892217,0.25,7500.0,-4.0,0.18758718434378538,0.0016761085512279857,0.25,5000.0,-1.0,0.1503414940866168,0.0012513296294074158,0.0,5000.0,-4.0,0.26401056260817224,0.004043951098755402,0.0,7500.0,-4.0,116.0,0.0046
800,100000.0,100000.0,5.44111086379745,-3.345892976337162,3.7887015993875863,16.364401834116805,0.5277882586623895,3.048717454645247,False,5.684855671415433,4.889031848874948,1.1073875129393096,False,False,0.24913520761968078,0.0035221762219657766,1.0,5000.0,-2.0,0.19321484725738106,0.00896489186994458,0.75,5000.0,-3.0,0.23150301094844397,0.0010186150896870113,0.75,5000.0,-2.0,0.2843571844432781,0.006329916863631286,0.5,5000.0,-2.0,17.0,0.00085
801,100000.0,10000.0,4.841717171552265,-4.703594802425404,3.250474797443943,16.76711941753717,0.4033035094059585,3.6253000816507464,False,5.187288178474729,5.242198562122889,1.3659767785461583,False,True,0.18338894751899565,0.0036140018265898737,0.5,7500.0,-1.0,0.16503265275195916,0.005440014826394604,1.0,7500.0,-3.0,0.21176921185511774,0.0009681085150469743,0.75,2500.0,-1.0,0.24935977893545336,0.0019965897773093983,0.5,2500.0,-1.0,0.0,0.0
802,100000.0,1000.0,4.4902222682099,-3.047814635798255,2.0917001008040135,15.820167164160717,0.41621490394783045,3.5110332953050736,False,5.923572972776473,4.341657210638014,1.2086364946966939,True,False,0.18807841550402601,0.0033195006252436017,1.0,7500.0,-4.0,0.21276352061751636,0.008241200732117851,0.25,5000.0,-3.0,0.21082131555045008,0.0011973243763998315,0.0,7500.0,-1.0,0.2676929576665583,0.009385864061850067,0.5,2500.0,-2.0,4.0,0.0002
803,100000.0,1000.0,3.911984452270103,-2.9195451378085817,2.027615989017785,16.826397897860097,0.4445088534528285,3.370332982675977,True,6.602662475126529,4.9267537677772495,1.2507436837219283,False,True,0.22745961450781127,0.0016991294558042105,0.0,7500.0,-1.0,0.19714529789470392,0.0062020752758290025,0.75,7500.0,-4.0,0.17033380968454037,0.0016945562305990753,0.75,5000.0,-1.0,0.2935316674758591,0.010920649235916857,0.0,5000.0,-2.0,17.0,0.00085
804,100000.0,10000.0,4.31125725637662,-3.04540379254012,2.7584901801971706,15.20282029887396,0.5126872279765913,3.4247309235832972,True,5.282014602370807,4.819954554420104,1.1133413822998481,True,False,0.2021870409485631,0.002221906750749333,1.0,5000.0,-4.0,0.1753130408385485,0.008467064529755743,0.25,5000.0,-1.0,0.21703353160222408,0.0022114859010812973,0.5,2500.0,-1.0,0.25967556875332126,0.0047236662364175674,0.5,7500.0,-2.0,2.0,0.0001
805,100000.0,1000.0,3.9197229289687523,-2.9788110246826163,3.071682073267478,15.434134976705062,0.5740450372952617,3.7226710888995447,True,6.00774995794416,5.392923986129809,1.2752969785120503,True,True,0.23053000934219284,0.004561502680479566,0.5,2500.0,-2.0,0.16808751564944804,0.011000477496536628,0.0,2500.0,-1.0,0.27372724528765846,0.0005135345150003461,0.5,7500.0,-1.0,0.27961929724257323,0.003007807532635355,0.25,5000.0,-2.0,0.0,0.0
806,100000.0,10000.0,4.310684022847776,-4.470816589789021,3.5247497414927143,15.553602240994113,0.5735039624183464,3.705781916607135,False,5.741600908827271,4.654797147617889,1.3939773844112828,False,False,0.22457030304835718,0.0010133303336785388,1.0,5000.0,-4.0,0.1814827616255415,0.011091939051695778,0.0,5000.0,-3.0,0.28330528666588417,0.0015758986468578312,0.5,5000.0,-3.0,0.2542431694665749,0.011470651030839316,0.75,7500.0,-1.0,3.0,5e-05
807,100000.0,100000.0,6.735404058312082,-5.408764286848849,3.5417877411562326,16.868639282066912,0.5918900205446912,3.555531931335741,False,6.449726819905493,5.826362902217431,1.3381278494487776,True,False,0.21760059450765867,0.002891811302833995,0.75,5000.0,-1.0,0.18413040530485134,0.012511216095622536,0.0,7500.0,-3.0,0.26419779988350045,0.0001065505398214868,0.0,2500.0,-2.0,0.28838227458668997,0.003311663644229981,0.0,7500.0,-1.0,0.0,0.0
808,100000.0,10000.0,2.0108166659183837,-1.4985105866497321,3.738799425786195,16.01559789106039,0.42484542578525103,3.033692973995186,True,6.190722089755246,4.009584512318646,1.2006260315306285,True,False,0.2249680900827397,0.001544515956054225,0.75,5000.0,-2.0,0.2070851323940677,0.006250407904516423,0.5,7500.0,-4.0,0.26050958157628645,0.00040457428237854236,1.0,5000.0,-1.0,0.27395450244271097,0.002125452363666109,0.5,5000.0,-2.0,53.0,0.00265
809,100000.0,10000.0,4.732272779608195,-3.214983997646876,2.408868324602632,16.573695089119173,0.5053451469237561,3.0460312185794294,False,6.4736411590037255,5.7467008657877825,1.1997410717309491,True,False,0.1924502451732135,0.0030464752435928333,0.0,5000.0,-3.0,0.204950353351376,0.009700037353090742,0.25,7500.0,-3.0,0.1475161462088636,0.0003177894834100501,0.75,7500.0,-3.0,0.30184647044914253,0.0032979404842104474,0.0,7500.0,-1.0,1.0,5e-05
810,100000.0,10000.0,2.3303659960968806,-1.4485258772570087,3.232329342786242,16.928872035766428,0.49036021894755133,3.5714351025333535,True,6.285676600638241,5.823125666430975,1.2411931318990725,False,False,0.2138499744988211,0.0017662298100700193,1.0,2500.0,-1.0,0.18567771741368466,0.0031631344469101614,0.75,7500.0,-2.0,0.25625730663253904,0.002347645254162266,0.5,7500.0,-1.0,0.25436114952904726,0.005838153214351976,0.25,2500.0,-2.0,1552.0,0.0548
811,100000.0,10000.0,4.025470626509488,-3.4355031875280555,3.5450443728418892,16.599067704252388,0.4855599478759633,3.1012073837414205,True,5.813994274845323,4.285911596111324,1.30043577832309,True,False,0.193610142747279,0.0021277846009401316,0.0,2500.0,-3.0,0.17626877618835138,0.010489958870756782,0.0,5000.0,-4.0,0.20204602501448585,0.001477190996086182,0.75,5000.0,-1.0,0.27126941375469743,0.0027100640009395864,0.0,7500.0,-2.0,0.0,0.0
812,100000.0,10000.0,1.6069261547454576,-1.3129615857323658,2.9330599234087664,15.457986875857692,0.40676935046185353,3.448557271945072,True,6.946296831393388,5.6765480557456875,1.240532117464845,True,True,0.24620780224528946,0.0012693683678201826,0.5,5000.0,-3.0,0.17875278381685378,0.0005773743977041391,0.25,5000.0,-2.0,0.18654910424146243,0.00039121362738377444,0.25,7500.0,-4.0,0.2559028926894372,0.002175525409624612,0.5,5000.0,-3.0,31.0,0.0015
813,100000.0,100000.0,4.698311989649527,-2.339954147724392,2.166714074960949,16.25919307476492,0.5738119573610774,3.2629488716492294,False,5.468872431631309,4.5477066213075386,1.3116068185321628,False,True,0.23042308324596078,0.002155236212496365,0.25,2500.0,-1.0,0.1947737078577987,0.008996498585641992,1.0,2500.0,-1.0,0.2100201609148922,0.0005406486446873765,0.0,7500.0,-1.0,0.26770234151433847,0.006891309978469474,1.0,7500.0,-2.0,5.0,0.00025
814,100000.0,1000.0,2.7165313182872626,-2.754983140556106,2.155655495148009,16.012904809173456,0.5806771574303193,3.2748658186803494,True,5.1785457300204625,4.512730478764346,1.3916195503325044,True,True,0.20427904431875,0.00309922151468819,0.0,5000.0,-1.0,0.2060692958558366,0.002661672485661183,0.25,5000.0,-4.0,0.2627342883934947,0.0014253764520770827,0.75,5000.0,-3.0,0.29019291521717827,0.014033682101071452,0.5,5000.0,-1.0,0.0,0.0
815,100000.0,100000.0,4.7046613913967885,-3.067128528211623,2.676947451702167,15.44297396917183,0.45363803794453955,3.6015647610969124,False,6.143325459252636,5.126985136268694,1.1596945051862493,False,True,0.2012911279799203,0.0011607771180423858,0.0,5000.0,-1.0,0.1710407048922507,0.004496167491023772,0.5,2500.0,-2.0,0.1273204637393338,0.0022421852631395755,1.0,2500.0,-4.0,0.2537470157081597,0.0044431737754253055,0.25,5000.0,-4.0,0.0,0.0
816,100000.0,1000.0,6.5559918881515955,-5.495506771099815,2.0566046862492273,15.92510339600186,0.5020443928570145,3.5582482160925184,False,5.035952093212625,5.8074730796797,1.3869446817312396,True,False,0.2087113007362303,0.001748827678203439,1.0,7500.0,-4.0,0.17139818438065094,0.005724552238754699,1.0,2500.0,-2.0,0.12372727557610799,0.0005582183268234056,0.25,2500.0,-2.0,0.2444211663977428,0.009606042750261586,0.5,2500.0,-4.0,0.0,0.0
817,100000.0,100000.0,5.629606903258415,-4.5963997777200705,2.333883902323514,15.277336271650753,0.5694792656934147,3.4306339309646883,False,5.150952318014227,5.438980853206769,1.2463941995505077,False,True,0.1887913949443417,0.0018185857925428007,0.0,7500.0,-4.0,0.16051903317589303,0.008536987091321146,0.0,5000.0,-4.0,0.22229134548020033,0.003678614254416751,0.0,7500.0,-3.0,0.2638611644137275,0.00700971496860465,1.0,5000.0,-3.0,2.0,5e-05
818,100000.0,100000.0,4.928079347241835,-3.916453858445673,2.402065622081521,16.48098140749024,0.572600922362557,3.2012705585898225,False,5.254946584907601,4.34931923765142,1.3720823732097167,True,True,0.23427414083311002,0.0009477310736813741,0.0,5000.0,-3.0,0.18272654878319305,0.006129303443965893,0.0,7500.0,-2.0,0.18911451925954556,0.0013138442709492177,0.5,2500.0,-1.0,0.24960013705138043,0.0028728475421482868,0.25,5000.0,-1.0,0.0,0.0
819,100000.0,100000.0,5.368487721784927,-4.834469510366227,3.48918899047046,16.27780288217086,0.5275301213536633,3.0004233201530437,False,6.1147841134058885,5.351412031187532,1.2815168769162546,False,True,0.20904016042232088,0.0028039267554216965,0.5,7500.0,-1.0,0.1768216127998855,0.0055930259757858624,0.0,5000.0,-1.0,0.12372129629177532,0.0006936207019180266,1.0,7500.0,-2.0,0.28303629148866793,0.010364137866307938,1.0,5000.0,-4.0,0.0,0.0
820,100000.0,10000.0,1.5543910559022935,-1.0147309389989054,3.11843346738043,16.483256894680412,0.43136241685499527,3.7053866688720496,True,5.066603945639071,5.1021909064061965,1.2200929618012806,False,False,0.21070468758497998,0.002851169100744335,0.25,2500.0,-1.0,0.17247080049433017,0.00920704752143715,0.5,7500.0,-1.0,0.28865709969299447,0.0022603456219108514,0.75,2500.0,-4.0,0.2373059236503236,0.004099126139714471,0.75,2500.0,-1.0,3994.0,0.0903
821,100000.0,1000.0,5.020558712286613,-4.4832488595634725,3.7904183971287364,16.60204272493044,0.4384663365139858,3.2143749894070055,True,6.664380846268459,4.946582996562592,1.267160374194734,False,False,0.19689835404402595,0.0037999809944845838,0.5,5000.0,-4.0,0.2044913152744486,0.003038262516732773,1.0,5000.0,-2.0,0.08640802177136825,0.0009211731046776025,0.5,5000.0,-2.0,0.267050852950805,0.0036785694857733985,0.0,2500.0,-1.0,0.0,0.0
822,100000.0,1000.0,2.9622619345943533,-2.23622459791325,2.820931969954888,16.17304798686446,0.4959618352646055,3.3183118935662765,False,6.310839579636147,4.969591258288109,1.4100216262661913,True,True,0.22315847824932597,0.0024422075959639605,0.0,7500.0,-4.0,0.19520655042000412,0.0019229136718949096,0.5,7500.0,-1.0,0.26956925038236645,0.0004644463871740985,0.5,5000.0,-4.0,0.27220128791677767,0.005141905167494708,0.25,2500.0,-3.0,2.0,5e-05
823,100000.0,100000.0,1.3808977707896841,-0.9209354674780835,2.368881201533341,15.965449802649,0.5240301328466048,3.134076371806522,True,5.153581545955842,4.861346104786511,1.3109986240578237,False,True,0.21850104858579228,0.0014739284582758517,0.25,5000.0,-4.0,0.20030716761997594,0.010556339041455795,1.0,2500.0,-3.0,0.16269964294673578,0.000312851203526281,1.0,7500.0,-2.0,0.28376645757742813,0.01185423078065771,0.25,2500.0,-3.0,875.0,0.0427
824,100000.0,1000.0,7.546388402448348,-5.097836011309376,3.2441454248348363,16.369077927460715,0.5434688698177111,3.1430020628920046,False,6.347684634367107,4.81838314240455,1.4063537355522795,True,False,0.19121379224382834,0.0018556593986626415,0.25,5000.0,-1.0,0.20168387227321127,0.006627586930560299,0.0,2500.0,-1.0,0.25725632209935834,0.0021800338870403514,0.75,5000.0,-3.0,0.2624676378410558,0.005839679863946415,0.5,5000.0,-3.0,0.0,0.0
825,100000.0,10000.0,6.840306751350266,-5.463632936794477,2.7674588922456436,16.59236672913518,0.43168670578887697,3.9723978929466157,False,6.289878410698245,5.494109245992307,1.2339622936173211,False,False,0.24665277797757432,0.0021040084651687664,0.0,2500.0,-2.0,0.16857050191374118,0.003031260162148887,0.25,2500.0,-3.0,0.1913967832569669,0.0008113258460992756,0.0,7500.0,-3.0,0.29509069091452206,0.010805498989750622,0.75,2500.0,-1.0,0.0,0.0
826,100000.0,100000.0,5.540246630631279,-4.455353566840772,3.0711146510629765,15.218296474309298,0.5450791309057403,3.7625633340503892,False,6.513853003183114,5.166988469494989,1.1498326490671849,True,False,0.25354197332916434,0.003745455987404068,0.75,7500.0,-1.0,0.1843014430996332,0.00781330289886609,0.75,5000.0,-1.0,0.20641298543226058,0.0008270391047255432,0.75,2500.0,-3.0,0.2585911753118999,0.0033215209483282715,0.25,2500.0,-2.0,0.0,0.0
827,100000.0,10000.0,3.678247003273837,-2.8704620839885266,3.989044814929829,16.464189001159536,0.533405152744358,3.8579691899844324,True,5.452807799479496,5.18175855740998,1.438767471731606,False,True,0.19461317420337115,0.004606213949868411,1.0,7500.0,-2.0,0.21729887737131479,0.005611976703227405,0.25,7500.0,-1.0,0.24936669019424415,0.0002464723876765478,0.75,5000.0,-4.0,0.28424192019596967,0.009206573258941812,0.25,2500.0,-4.0,16.0,0.0008
828,100000.0,1000.0,4.849561498744974,-4.2443359627243895,3.32684394919261,16.194687953036926,0.5818648314376846,3.3107943193373086,True,6.597842440191393,4.227634441782233,1.2192314511130415,True,False,0.23786783199320402,0.0026680552451781633,0.75,7500.0,-2.0,0.2013042971670453,0.00570582503064635,0.0,2500.0,-4.0,0.13223390173790614,0.00025100100546868225,0.0,2500.0,-4.0,0.2556824015455485,0.006174022815725972,1.0,7500.0,-3.0,0.0,0.0
829,100000.0,1000.0,6.635057010328383,-5.27670670191243,2.6545328571924083,15.980814208549015,0.47054199872469177,3.3001843397699324,True,6.324469964960989,4.274514129458446,1.1676806977450143,False,True,0.22779025109275763,0.004178431657218031,0.5,5000.0,-2.0,0.2109876657809826,0.005252037078126451,0.0,7500.0,-3.0,0.25097674640205964,0.0026659468679738037,0.25,7500.0,-2.0,0.24129313394130178,0.010095181822199224,0.25,5000.0,-1.0,0.0,0.0
830,100000.0,100000.0,3.0411414972582067,-2.20364464991803,2.109316079596475,16.064388536066957,0.5864198322777442,3.057403570891532,False,5.209747900897393,4.996750999872737,1.1613023282360733,False,False,0.1830799196123662,0.0034264589093115526,0.0,5000.0,-1.0,0.1752446442574763,0.006163027167164912,0.5,2500.0,-1.0,0.26586464672924015,0.0016824433285970975,0.0,7500.0,-4.0,0.2977818273209279,0.009314286458812831,0.25,2500.0,-3.0,282.0,0.0111
831,100000.0,1000.0,5.73393020088591,-5.31277353461515,2.8712147584308436,16.790015992434867,0.5643204656697778,3.808301752806731,False,5.108740528895996,5.7192637492861165,1.1803740851752527,True,True,0.24677303314842783,0.0023914623834788446,0.0,7500.0,-1.0,0.19371804369520756,0.003215805424107365,0.0,7500.0,-3.0,0.17781150645601196,0.0019055078462490492,0.75,2500.0,-3.0,0.2692672338167932,0.004028172413957304,0.75,2500.0,-4.0,0.0,0.0
832,100000.0,10000.0,3.6624165839133025,-1.7434526280388223,3.689704444089995,16.217198185971412,0.47889919438342593,3.5533704152021937,False,5.164557022704871,5.528088284535823,1.2945519762342945,False,True,0.22847842870841226,0.002306122142879952,0.75,2500.0,-2.0,0.19090432787829115,0.008305240133722146,0.25,5000.0,-4.0,0.1186064287639381,0.0006490600818472559,1.0,7500.0,-2.0,0.30081280741876,0.0011633982468045685,0.25,7500.0,-1.0,179.0,0.00855
833,100000.0,100000.0,5.821356459311638,-4.621089535030265,3.4950475323116095,16.905672207234034,0.5083245962366888,3.7229248361457588,True,5.495184136695662,5.944972768494514,1.1785030000885641,True,False,0.2350212016716563,0.0031468057437118733,0.75,2500.0,-1.0,0.17538548682277105,0.004193239000354448,1.0,7500.0,-1.0,0.16122746199655696,0.0013957614604177995,0.0,7500.0,-1.0,0.25451329264237355,0.007528515758004952,0.75,7500.0,-3.0,0.0,0.0
834,100000.0,1000.0,4.469101972598089,-4.108227034895296,3.7386229227198333,15.12617463885856,0.530599736774514,3.182137474679904,True,6.118924413887366,5.2447841116726615,1.3068736766141924,False,False,0.22573335346234574,0.004273708959989353,0.75,2500.0,-2.0,0.17805908804995885,0.0014083591969653326,0.75,2500.0,-2.0,0.13512795376835454,0.0012244774485742882,0.0,7500.0,-3.0,0.2551937451366111,0.0056085956153674385,0.25,7500.0,-4.0,0.0,0.0
835,100000.0,10000.0,4.4577322657056255,-3.682139083515865,2.7411050647030644,15.411538852313111,0.44102416874392597,3.0482485964284196,False,6.478276422053826,5.071511565027624,1.4567871149240101,True,False,0.21998304639498634,0.002769332997717041,0.25,5000.0,-2.0,0.16249676266513977,0.0008002941360976257,0.5,2500.0,-3.0,0.24139306097255236,0.00039159155620815484,0.0,2500.0,-2.0,0.25252269557548696,0.002788603657068974,0.25,2500.0,-1.0,4.0,0.0001
836,100000.0,10000.0,5.467671536130658,-3.786539745876388,2.457254935789134,15.028465209513389,0.5703000176931157,3.057886789254198,True,5.156194468425517,5.322636176343235,1.269843719135265,True,True,0.18414414583368421,0.0010456602984748693,0.75,7500.0,-2.0,0.17546921689463,0.006292448469277329,0.75,5000.0,-3.0,0.27334935515304914,0.0009510238545514865,0.25,5000.0,-1.0,0.24141617903160673,0.005673243507212275,0.75,7500.0,-3.0,0.0,0.0
837,100000.0,10000.0,1.589452655422157,-1.386074046263842,2.453551175257309,16.814136018618278,0.5157015298414338,3.7290612577311917,False,6.130426730452686,5.233107419763795,1.4140148430412103,False,False,0.2259662828165584,0.004828466254794731,0.25,7500.0,-3.0,0.1885636754136421,0.005034441583486548,0.25,5000.0,-4.0,0.2534234734866978,0.0010592057927950333,0.5,2500.0,-3.0,0.26772422507000626,0.009926429753238996,0.75,7500.0,-2.0,1154.0,0.0446
838,100000.0,1000.0,2.2658296578474904,-2.2303893651479827,3.1220412230198504,15.634673785347157,0.5464865350275405,3.0718255536757346,True,5.699299769805159,5.705903309529747,1.1986778201791697,True,True,0.20922809680667315,0.005130829252547656,1.0,2500.0,-1.0,0.21516531369978345,0.007822303971045667,0.5,5000.0,-1.0,0.22736288718162104,0.0006211130212819354,0.75,2500.0,-3.0,0.24251949588244512,0.007278151532471048,0.5,5000.0,-1.0,4.0,0.0002
839,100000.0,10000.0,6.434609379740355,-5.868168214175105,2.48742864670486,16.200831172493135,0.5514162634432833,3.7776033368292667,True,6.912882079092837,5.784606763555768,1.3010713785470567,True,True,0.17451404791346253,0.002337720488686409,0.25,5000.0,-2.0,0.18218131589814673,0.004395262194990589,0.75,7500.0,-1.0,0.16611746760178192,0.002774726739777087,0.5,2500.0,-1.0,0.2728531948925946,0.00807990315414897,0.5,5000.0,-4.0,0.0,0.0
840,100000.0,100000.0,2.6870492241633177,-1.326962106796178,2.051305373510629,15.146256453022055,0.5614912159971024,3.7596483379800545,False,6.651205966901953,4.168348931005858,1.2977515373335315,False,False,0.22485506920456383,0.002856922004017818,1.0,2500.0,-3.0,0.1713983887747082,0.003856907284759388,0.5,7500.0,-3.0,0.08029911913180626,0.0025217713617279374,0.0,7500.0,-2.0,0.23149199023656125,0.004866578976101163,0.5,5000.0,-1.0,4560.0,0.1093
841,100000.0,10000.0,4.07863228785307,-2.6104789192745543,2.9264309128583053,15.870088604379834,0.4006398744326435,3.902861178296215,True,6.453681138614231,5.487062393797036,1.4511074661935894,False,False,0.20875024091102673,0.0007343944163975513,0.5,7500.0,-4.0,0.18050910717860935,0.012780988407664062,0.5,5000.0,-2.0,0.13045769638094065,0.00041014819218914523,0.25,7500.0,-2.0,0.2703927896635256,0.006445950772706835,1.0,2500.0,-4.0,91.0,0.0044
842,100000.0,10000.0,2.172647112129726,-1.3764701468066607,3.681241769820092,16.55066650159352,0.5199489061877555,3.6557229017060426,True,6.607494492727705,4.737021507757693,1.3064319624270957,True,True,0.1607771684476611,0.0013780794164165863,0.25,7500.0,-1.0,0.17467191770716572,0.0047781854822255285,0.5,5000.0,-3.0,0.2220897038006685,0.0024960391213371394,0.75,7500.0,-3.0,0.28349808692996326,0.004168548752370667,0.75,7500.0,-4.0,21.0,0.00105
843,100000.0,1000.0,4.42272613436937,-2.69981985355309,3.4719103058675733,16.31124696452292,0.465820374921545,3.619051157503697,False,6.204062730954905,4.080351053515521,1.2747921076975026,True,True,0.19957830648470976,0.001749193806407359,0.75,2500.0,-1.0,0.19046951112120497,0.006365308059064732,0.5,5000.0,-2.0,0.16547153591902855,0.001799514114862435,1.0,7500.0,-3.0,0.28502982153699014,0.005884774641042947,0.25,5000.0,-4.0,0.0,0.0
844,100000.0,100000.0,2.977792291067089,-1.0858840641764607,2.47094356854482,15.71968495151938,0.513602512476952,3.3143626493909366,False,6.74565282067292,5.3792627504899855,1.1245763397132427,True,False,0.18684754361049674,0.0015777196899014272,0.0,5000.0,-1.0,0.17235228951788228,0.007052659520128177,0.5,2500.0,-2.0,0.2746770832287255,0.001064522111575615,0.0,7500.0,-4.0,0.27555210551040343,0.00390717507658009,0.25,7500.0,-4.0,1750.0,0.0252
845,100000.0,10000.0,2.7773982434869233,-1.7524325023130372,2.2184720894166254,15.452484932322841,0.4982458950707159,3.3921503389457306,True,5.014530201141387,5.831293070237195,1.2054121163607747,True,False,0.2198397371746914,0.0002032761245669654,0.25,5000.0,-2.0,0.1737926311877139,0.0031543790928860197,0.5,7500.0,-3.0,0.15190291781331094,0.00045413155322211935,0.75,5000.0,-1.0,0.2978912210840501,0.006496184192663585,0.5,7500.0,-4.0,25.0,0.00125
846,100000.0,100000.0,4.840794416454277,-2.796624705175652,3.8731735058026406,15.208410038902365,0.4201514803022174,3.573794086975229,True,6.521448412690553,4.077610594045995,1.310530030624807,True,True,0.18381244292588067,0.003601285568531314,0.0,5000.0,-2.0,0.1978755547229967,0.01142965377744783,1.0,7500.0,-4.0,0.2649923644149725,0.0015413853267419722,1.0,7500.0,-4.0,0.2633239561390549,0.011782749298422764,0.0,2500.0,-4.0,0.0,0.0
847,100000.0,100000.0,2.7530702695185565,-2.653801082320057,2.5859070982343955,16.860603809838594,0.5153316370159798,3.771974700576308,True,5.451357978139688,5.086589845690714,1.4088922711755825,False,True,0.2150346917581691,0.004215393485921271,0.0,2500.0,-4.0,0.18720368154944875,0.007333925512075168,0.25,5000.0,-1.0,0.25330109753435437,0.0007961237786264955,1.0,7500.0,-2.0,0.2768460944069885,0.0025575416021384125,0.0,2500.0,-4.0,4.0,0.0002
