,Total CFU,HI,Type,ContType,Mass
6,128.0,11.0,Baseline,Point Source,Baseline
7,70.0,11.0,Baseline,Point Source,Baseline
8,499.0,11.0,Baseline,Point Source,Baseline
9,309.0,11.0,Baseline,Point Source,Baseline
10,816.0,11.0,Baseline,Point Source,Baseline
11,50.0,11.0,Baseline,Point Source,Baseline
12,1302.0,11.0,Baseline,Point Source,Baseline
13,81.0,11.0,Baseline,Point Source,Baseline
14,34.0,11.0,Baseline,Point Source,Baseline
15,49.0,11.0,Baseline,Point Source,Baseline
16,667.0,11.0,Baseline,Point Source,Baseline
17,52.0,11.0,Baseline,Point Source,Baseline
18,96.0,11.0,Baseline,Point Source,Baseline
19,758.0,11.0,Baseline,Point Source,Baseline
20,1057.0,11.0,Baseline,Point Source,Baseline
21,778.0,11.0,Baseline,Point Source,Baseline
22,66.0,11.0,Baseline,Point Source,Baseline
23,214.0,11.0,Baseline,Point Source,Baseline
24,54.0,11.0,Baseline,Point Source,Baseline
25,37.0,11.0,Baseline,Point Source,Baseline
26,218.0,11.0,Baseline,Point Source,Baseline
27,233.0,11.0,Baseline,Point Source,Baseline
28,2388.0,11.0,Baseline,Point Source,Baseline
29,648.0,11.0,Baseline,Point Source,Baseline
30,513.0,11.0,Baseline,Point Source,Baseline
31,179.0,11.0,Baseline,Point Source,Baseline
32,86.0,11.0,Baseline,Point Source,Baseline
33,549.0,11.0,Baseline,Point Source,Baseline
34,42.0,11.0,Baseline,Point Source,Baseline
35,1521.0,11.0,Baseline,Point Source,Baseline
36,68.0,11.0,Baseline,Point Source,Baseline
37,759.0,11.0,Baseline,Point Source,Baseline
38,77.0,11.0,Baseline,Point Source,Baseline
39,590.0,11.0,Baseline,Point Source,Baseline
40,178.0,11.0,Baseline,Point Source,Baseline
41,552.0,11.0,Baseline,Point Source,Baseline
42,81.0,11.0,Baseline,Point Source,Baseline
43,27.0,11.0,Baseline,Point Source,Baseline
44,738.0,11.0,Baseline,Point Source,Baseline
45,236.0,11.0,Baseline,Point Source,Baseline
46,86.0,11.0,Baseline,Point Source,Baseline
47,541.0,11.0,Baseline,Point Source,Baseline
48,138.0,11.0,Baseline,Point Source,Baseline
49,122.0,11.0,Baseline,Point Source,Baseline
0,1087.0,12.0,Baseline,Point Source,Baseline
1,820.0,12.0,Baseline,Point Source,Baseline
2,56.0,12.0,Baseline,Point Source,Baseline
3,189.0,12.0,Baseline,Point Source,Baseline
4,60.0,12.0,Baseline,Point Source,Baseline
5,38.0,12.0,Baseline,Point Source,Baseline
6,220.0,12.0,Baseline,Point Source,Baseline
7,249.0,12.0,Baseline,Point Source,Baseline
8,2288.0,12.0,Baseline,Point Source,Baseline
9,647.0,12.0,Baseline,Point Source,Baseline
10,529.0,12.0,Baseline,Point Source,Baseline
11,160.0,12.0,Baseline,Point Source,Baseline
12,73.0,12.0,Baseline,Point Source,Baseline
13,561.0,12.0,Baseline,Point Source,Baseline
14,28.0,12.0,Baseline,Point Source,Baseline
15,1414.0,12.0,Baseline,Point Source,Baseline
16,54.0,12.0,Baseline,Point Source,Baseline
17,805.0,12.0,Baseline,Point Source,Baseline
18,93.0,12.0,Baseline,Point Source,Baseline
19,562.0,12.0,Baseline,Point Source,Baseline
20,179.0,12.0,Baseline,Point Source,Baseline
21,555.0,12.0,Baseline,Point Source,Baseline
22,89.0,12.0,Baseline,Point Source,Baseline
23,33.0,12.0,Baseline,Point Source,Baseline
24,694.0,12.0,Baseline,Point Source,Baseline
25,238.0,12.0,Baseline,Point Source,Baseline
26,83.0,12.0,Baseline,Point Source,Baseline
27,555.0,12.0,Baseline,Point Source,Baseline
28,152.0,12.0,Baseline,Point Source,Baseline
29,125.0,12.0,Baseline,Point Source,Baseline
30,518.0,12.0,Baseline,Point Source,Baseline
31,202.0,12.0,Baseline,Point Source,Baseline
32,269.0,12.0,Baseline,Point Source,Baseline
33,240.0,12.0,Baseline,Point Source,Baseline
34,323.0,12.0,Baseline,Point Source,Baseline
35,254.0,12.0,Baseline,Point Source,Baseline
36,199.0,12.0,Baseline,Point Source,Baseline
37,63.0,12.0,Baseline,Point Source,Baseline
38,208.0,12.0,Baseline,Point Source,Baseline
39,102.0,12.0,Baseline,Point Source,Baseline
40,192.0,12.0,Baseline,Point Source,Baseline
41,659.0,12.0,Baseline,Point Source,Baseline
42,718.0,12.0,Baseline,Point Source,Baseline
43,159.0,12.0,Baseline,Point Source,Baseline
44,2258.0,12.0,Baseline,Point Source,Baseline
45,70.0,12.0,Baseline,Point Source,Baseline
46,40.0,12.0,Baseline,Point Source,Baseline
47,68.0,12.0,Baseline,Point Source,Baseline
48,286.0,12.0,Baseline,Point Source,Baseline
49,461.0,12.0,Baseline,Point Source,Baseline
0,184.0,13.0,Baseline,Point Source,Baseline
1,518.0,13.0,Baseline,Point Source,Baseline
2,84.0,13.0,Baseline,Point Source,Baseline
3,28.0,13.0,Baseline,Point Source,Baseline
4,741.0,13.0,Baseline,Point Source,Baseline
5,231.0,13.0,Baseline,Point Source,Baseline
6,78.0,13.0,Baseline,Point Source,Baseline
7,510.0,13.0,Baseline,Point Source,Baseline
8,160.0,13.0,Baseline,Point Source,Baseline
9,146.0,13.0,Baseline,Point Source,Baseline
10,495.0,13.0,Baseline,Point Source,Baseline
11,206.0,13.0,Baseline,Point Source,Baseline
12,280.0,13.0,Baseline,Point Source,Baseline
13,227.0,13.0,Baseline,Point Source,Baseline
14,384.0,13.0,Baseline,Point Source,Baseline
15,272.0,13.0,Baseline,Point Source,Baseline
16,195.0,13.0,Baseline,Point Source,Baseline
17,82.0,13.0,Baseline,Point Source,Baseline
18,206.0,13.0,Baseline,Point Source,Baseline
19,83.0,13.0,Baseline,Point Source,Baseline
20,172.0,13.0,Baseline,Point Source,Baseline
21,742.0,13.0,Baseline,Point Source,Baseline
22,704.0,13.0,Baseline,Point Source,Baseline
23,147.0,13.0,Baseline,Point Source,Baseline
24,2393.0,13.0,Baseline,Point Source,Baseline
25,58.0,13.0,Baseline,Point Source,Baseline
26,65.0,13.0,Baseline,Point Source,Baseline
27,73.0,13.0,Baseline,Point Source,Baseline
28,306.0,13.0,Baseline,Point Source,Baseline
29,445.0,13.0,Baseline,Point Source,Baseline
30,904.0,13.0,Baseline,Point Source,Baseline
31,122.0,13.0,Baseline,Point Source,Baseline
32,280.0,13.0,Baseline,Point Source,Baseline
33,1339.0,13.0,Baseline,Point Source,Baseline
34,231.0,13.0,Baseline,Point Source,Baseline
35,245.0,13.0,Baseline,Point Source,Baseline
36,17.0,13.0,Baseline,Point Source,Baseline
37,689.0,13.0,Baseline,Point Source,Baseline
38,238.0,13.0,Baseline,Point Source,Baseline
39,79.0,13.0,Baseline,Point Source,Baseline
40,208.0,13.0,Baseline,Point Source,Baseline
41,138.0,13.0,Baseline,Point Source,Baseline
42,109.0,13.0,Baseline,Point Source,Baseline
43,738.0,13.0,Baseline,Point Source,Baseline
44,79.0,13.0,Baseline,Point Source,Baseline
45,43.0,13.0,Baseline,Point Source,Baseline
46,582.0,13.0,Baseline,Point Source,Baseline
47,1712.0,13.0,Baseline,Point Source,Baseline
48,209.0,13.0,Baseline,Point Source,Baseline
49,242.0,13.0,Baseline,Point Source,Baseline
0,208.0,14.0,Baseline,Point Source,Baseline
1,656.0,14.0,Baseline,Point Source,Baseline
2,704.0,14.0,Baseline,Point Source,Baseline
3,138.0,14.0,Baseline,Point Source,Baseline
4,2266.0,14.0,Baseline,Point Source,Baseline
5,58.0,14.0,Baseline,Point Source,Baseline
6,49.0,14.0,Baseline,Point Source,Baseline
7,92.0,14.0,Baseline,Point Source,Baseline
8,290.0,14.0,Baseline,Point Source,Baseline
9,477.0,14.0,Baseline,Point Source,Baseline
10,897.0,14.0,Baseline,Point Source,Baseline
11,104.0,14.0,Baseline,Point Source,Baseline
12,304.0,14.0,Baseline,Point Source,Baseline
13,1374.0,14.0,Baseline,Point Source,Baseline
14,232.0,14.0,Baseline,Point Source,Baseline
15,249.0,14.0,Baseline,Point Source,Baseline
16,25.0,14.0,Baseline,Point Source,Baseline
17,701.0,14.0,Baseline,Point Source,Baseline
18,224.0,14.0,Baseline,Point Source,Baseline
19,67.0,14.0,Baseline,Point Source,Baseline
20,215.0,14.0,Baseline,Point Source,Baseline
21,119.0,14.0,Baseline,Point Source,Baseline
22,133.0,14.0,Baseline,Point Source,Baseline
23,719.0,14.0,Baseline,Point Source,Baseline
24,88.0,14.0,Baseline,Point Source,Baseline
25,40.0,14.0,Baseline,Point Source,Baseline
26,562.0,14.0,Baseline,Point Source,Baseline
27,1746.0,14.0,Baseline,Point Source,Baseline
28,198.0,14.0,Baseline,Point Source,Baseline
29,280.0,14.0,Baseline,Point Source,Baseline
30,1559.0,14.0,Baseline,Point Source,Baseline
31,2141.0,14.0,Baseline,Point Source,Baseline
32,1114.0,14.0,Baseline,Point Source,Baseline
33,166.0,14.0,Baseline,Point Source,Baseline
34,706.0,14.0,Baseline,Point Source,Baseline
35,3385.0,14.0,Baseline,Point Source,Baseline
36,457.0,14.0,Baseline,Point Source,Baseline
37,722.0,14.0,Baseline,Point Source,Baseline
38,3938.0,14.0,Baseline,Point Source,Baseline
39,117.0,14.0,Baseline,Point Source,Baseline
40,2187.0,14.0,Baseline,Point Source,Baseline
41,133.0,14.0,Baseline,Point Source,Baseline
42,691.0,14.0,Baseline,Point Source,Baseline
43,1499.0,14.0,Baseline,Point Source,Baseline
44,249.0,14.0,Baseline,Point Source,Baseline
45,54.0,14.0,Baseline,Point Source,Baseline
46,298.0,14.0,Baseline,Point Source,Baseline
47,1098.0,14.0,Baseline,Point Source,Baseline
48,59.0,14.0,Baseline,Point Source,Baseline
49,3438.0,14.0,Baseline,Point Source,Baseline
0,189.0,15.0,Baseline,Point Source,Baseline
1,146.0,15.0,Baseline,Point Source,Baseline
2,122.0,15.0,Baseline,Point Source,Baseline
3,758.0,15.0,Baseline,Point Source,Baseline
4,87.0,15.0,Baseline,Point Source,Baseline
5,48.0,15.0,Baseline,Point Source,Baseline
6,613.0,15.0,Baseline,Point Source,Baseline
7,1753.0,15.0,Baseline,Point Source,Baseline
8,209.0,15.0,Baseline,Point Source,Baseline
9,259.0,15.0,Baseline,Point Source,Baseline
10,1540.0,15.0,Baseline,Point Source,Baseline
11,2164.0,15.0,Baseline,Point Source,Baseline
12,1154.0,15.0,Baseline,Point Source,Baseline
13,152.0,15.0,Baseline,Point Source,Baseline
14,692.0,15.0,Baseline,Point Source,Baseline
15,3287.0,15.0,Baseline,Point Source,Baseline
16,431.0,15.0,Baseline,Point Source,Baseline
17,786.0,15.0,Baseline,Point Source,Baseline
18,4009.0,15.0,Baseline,Point Source,Baseline
19,102.0,15.0,Baseline,Point Source,Baseline
20,2149.0,15.0,Baseline,Point Source,Baseline
21,152.0,15.0,Baseline,Point Source,Baseline
22,771.0,15.0,Baseline,Point Source,Baseline
23,1437.0,15.0,Baseline,Point Source,Baseline
24,258.0,15.0,Baseline,Point Source,Baseline
25,54.0,15.0,Baseline,Point Source,Baseline
26,301.0,15.0,Baseline,Point Source,Baseline
27,1148.0,15.0,Baseline,Point Source,Baseline
28,63.0,15.0,Baseline,Point Source,Baseline
29,3364.0,15.0,Baseline,Point Source,Baseline
30,1809.0,15.0,Baseline,Point Source,Baseline
31,296.0,15.0,Baseline,Point Source,Baseline
32,30.0,15.0,Baseline,Point Source,Baseline
33,53.0,15.0,Baseline,Point Source,Baseline
34,729.0,15.0,Baseline,Point Source,Baseline
35,24.0,15.0,Baseline,Point Source,Baseline
36,38.0,15.0,Baseline,Point Source,Baseline
37,576.0,15.0,Baseline,Point Source,Baseline
38,76.0,15.0,Baseline,Point Source,Baseline
39,51.0,15.0,Baseline,Point Source,Baseline
40,323.0,15.0,Baseline,Point Source,Baseline
41,165.0,15.0,Baseline,Point Source,Baseline
42,323.0,15.0,Baseline,Point Source,Baseline
43,50.0,15.0,Baseline,Point Source,Baseline
44,1457.0,15.0,Baseline,Point Source,Baseline
45,51.0,15.0,Baseline,Point Source,Baseline
46,115.0,15.0,Baseline,Point Source,Baseline
47,378.0,15.0,Baseline,Point Source,Baseline
48,61.0,15.0,Baseline,Point Source,Baseline
49,882.0,15.0,Baseline,Point Source,Baseline
0,2167.0,16.0,Baseline,Point Source,Baseline
1,133.0,16.0,Baseline,Point Source,Baseline
2,733.0,16.0,Baseline,Point Source,Baseline
3,1415.0,16.0,Baseline,Point Source,Baseline
4,272.0,16.0,Baseline,Point Source,Baseline
5,56.0,16.0,Baseline,Point Source,Baseline
6,323.0,16.0,Baseline,Point Source,Baseline
7,1129.0,16.0,Baseline,Point Source,Baseline
8,62.0,16.0,Baseline,Point Source,Baseline
9,3330.0,16.0,Baseline,Point Source,Baseline
10,1764.0,16.0,Baseline,Point Source,Baseline
11,311.0,16.0,Baseline,Point Source,Baseline
12,23.0,16.0,Baseline,Point Source,Baseline
13,60.0,16.0,Baseline,Point Source,Baseline
14,707.0,16.0,Baseline,Point Source,Baseline
15,23.0,16.0,Baseline,Point Source,Baseline
16,33.0,16.0,Baseline,Point Source,Baseline
17,560.0,16.0,Baseline,Point Source,Baseline
18,59.0,16.0,Baseline,Point Source,Baseline
19,44.0,16.0,Baseline,Point Source,Baseline
20,364.0,16.0,Baseline,Point Source,Baseline
21,148.0,16.0,Baseline,Point Source,Baseline
22,335.0,16.0,Baseline,Point Source,Baseline
23,50.0,16.0,Baseline,Point Source,Baseline
24,1355.0,16.0,Baseline,Point Source,Baseline
25,36.0,16.0,Baseline,Point Source,Baseline
26,106.0,16.0,Baseline,Point Source,Baseline
27,362.0,16.0,Baseline,Point Source,Baseline
28,61.0,16.0,Baseline,Point Source,Baseline
29,926.0,16.0,Baseline,Point Source,Baseline
30,430.0,16.0,Baseline,Point Source,Baseline
31,226.0,16.0,Baseline,Point Source,Baseline
32,148.0,16.0,Baseline,Point Source,Baseline
33,244.0,16.0,Baseline,Point Source,Baseline
34,29.0,16.0,Baseline,Point Source,Baseline
35,164.0,16.0,Baseline,Point Source,Baseline
36,90.0,16.0,Baseline,Point Source,Baseline
37,1538.0,16.0,Baseline,Point Source,Baseline
38,284.0,16.0,Baseline,Point Source,Baseline
39,339.0,16.0,Baseline,Point Source,Baseline
40,113.0,16.0,Baseline,Point Source,Baseline
41,716.0,16.0,Baseline,Point Source,Baseline
42,191.0,16.0,Baseline,Point Source,Baseline
43,11.0,16.0,Baseline,Point Source,Baseline
44,402.0,16.0,Baseline,Point Source,Baseline
45,67.0,16.0,Baseline,Point Source,Baseline
46,1135.0,16.0,Baseline,Point Source,Baseline
47,168.0,16.0,Baseline,Point Source,Baseline
48,132.0,16.0,Baseline,Point Source,Baseline
49,505.0,16.0,Baseline,Point Source,Baseline
0,373.0,17.0,Baseline,Point Source,Baseline
1,156.0,17.0,Baseline,Point Source,Baseline
2,321.0,17.0,Baseline,Point Source,Baseline
3,48.0,17.0,Baseline,Point Source,Baseline
4,1356.0,17.0,Baseline,Point Source,Baseline
5,35.0,17.0,Baseline,Point Source,Baseline
6,117.0,17.0,Baseline,Point Source,Baseline
7,366.0,17.0,Baseline,Point Source,Baseline
8,64.0,17.0,Baseline,Point Source,Baseline
9,893.0,17.0,Baseline,Point Source,Baseline
10,404.0,17.0,Baseline,Point Source,Baseline
11,228.0,17.0,Baseline,Point Source,Baseline
12,147.0,17.0,Baseline,Point Source,Baseline
13,251.0,17.0,Baseline,Point Source,Baseline
14,36.0,17.0,Baseline,Point Source,Baseline
15,171.0,17.0,Baseline,Point Source,Baseline
16,95.0,17.0,Baseline,Point Source,Baseline
17,1531.0,17.0,Baseline,Point Source,Baseline
18,293.0,17.0,Baseline,Point Source,Baseline
19,336.0,17.0,Baseline,Point Source,Baseline
20,129.0,17.0,Baseline,Point Source,Baseline
21,733.0,17.0,Baseline,Point Source,Baseline
22,216.0,17.0,Baseline,Point Source,Baseline
23,20.0,17.0,Baseline,Point Source,Baseline
24,428.0,17.0,Baseline,Point Source,Baseline
25,72.0,17.0,Baseline,Point Source,Baseline
26,1194.0,17.0,Baseline,Point Source,Baseline
27,146.0,17.0,Baseline,Point Source,Baseline
28,125.0,17.0,Baseline,Point Source,Baseline
29,494.0,17.0,Baseline,Point Source,Baseline
30,179.0,17.0,Baseline,Point Source,Baseline
31,600.0,17.0,Baseline,Point Source,Baseline
32,5.0,17.0,Baseline,Point Source,Baseline
33,84.0,17.0,Baseline,Point Source,Baseline
34,580.0,17.0,Baseline,Point Source,Baseline
35,744.0,17.0,Baseline,Point Source,Baseline
36,133.0,17.0,Baseline,Point Source,Baseline
37,259.0,17.0,Baseline,Point Source,Baseline
38,368.0,17.0,Baseline,Point Source,Baseline
39,934.0,17.0,Baseline,Point Source,Baseline
40,60.0,17.0,Baseline,Point Source,Baseline
41,152.0,17.0,Baseline,Point Source,Baseline
42,218.0,17.0,Baseline,Point Source,Baseline
43,240.0,17.0,Baseline,Point Source,Baseline
44,66.0,17.0,Baseline,Point Source,Baseline
45,2474.0,17.0,Baseline,Point Source,Baseline
46,194.0,17.0,Baseline,Point Source,Baseline
47,288.0,17.0,Baseline,Point Source,Baseline
48,253.0,17.0,Baseline,Point Source,Baseline
49,86.0,17.0,Baseline,Point Source,Baseline
0,133.0,18.0,Baseline,Point Source,Baseline
1,678.0,18.0,Baseline,Point Source,Baseline
2,188.0,18.0,Baseline,Point Source,Baseline
3,9.0,18.0,Baseline,Point Source,Baseline
4,421.0,18.0,Baseline,Point Source,Baseline
5,81.0,18.0,Baseline,Point Source,Baseline
6,1146.0,18.0,Baseline,Point Source,Baseline
7,159.0,18.0,Baseline,Point Source,Baseline
8,132.0,18.0,Baseline,Point Source,Baseline
9,532.0,18.0,Baseline,Point Source,Baseline
10,179.0,18.0,Baseline,Point Source,Baseline
11,586.0,18.0,Baseline,Point Source,Baseline
12,8.0,18.0,Baseline,Point Source,Baseline
13,83.0,18.0,Baseline,Point Source,Baseline
14,587.0,18.0,Baseline,Point Source,Baseline
15,754.0,18.0,Baseline,Point Source,Baseline
16,147.0,18.0,Baseline,Point Source,Baseline
17,250.0,18.0,Baseline,Point Source,Baseline
18,381.0,18.0,Baseline,Point Source,Baseline
19,961.0,18.0,Baseline,Point Source,Baseline
20,59.0,18.0,Baseline,Point Source,Baseline
21,163.0,18.0,Baseline,Point Source,Baseline
22,213.0,18.0,Baseline,Point Source,Baseline
23,249.0,18.0,Baseline,Point Source,Baseline
24,39.0,18.0,Baseline,Point Source,Baseline
25,2402.0,18.0,Baseline,Point Source,Baseline
26,199.0,18.0,Baseline,Point Source,Baseline
27,271.0,18.0,Baseline,Point Source,Baseline
28,249.0,18.0,Baseline,Point Source,Baseline
29,91.0,18.0,Baseline,Point Source,Baseline
30,54.0,18.0,Baseline,Point Source,Baseline
31,13.0,18.0,Baseline,Point Source,Baseline
32,79.0,18.0,Baseline,Point Source,Baseline
33,597.0,18.0,Baseline,Point Source,Baseline
34,137.0,18.0,Baseline,Point Source,Baseline
35,1444.0,18.0,Baseline,Point Source,Baseline
36,179.0,18.0,Baseline,Point Source,Baseline
37,721.0,18.0,Baseline,Point Source,Baseline
38,189.0,18.0,Baseline,Point Source,Baseline
39,50.0,18.0,Baseline,Point Source,Baseline
40,187.0,18.0,Baseline,Point Source,Baseline
41,79.0,18.0,Baseline,Point Source,Baseline
42,1271.0,18.0,Baseline,Point Source,Baseline
43,31.0,18.0,Baseline,Point Source,Baseline
44,128.0,18.0,Baseline,Point Source,Baseline
45,1190.0,18.0,Baseline,Point Source,Baseline
46,249.0,18.0,Baseline,Point Source,Baseline
47,1798.0,18.0,Baseline,Point Source,Baseline
48,21.0,18.0,Baseline,Point Source,Baseline
49,80.0,18.0,Baseline,Point Source,Baseline
0,55.0,19.0,Baseline,Point Source,Baseline
1,163.0,19.0,Baseline,Point Source,Baseline
2,213.0,19.0,Baseline,Point Source,Baseline
3,253.0,19.0,Baseline,Point Source,Baseline
4,54.0,19.0,Baseline,Point Source,Baseline
5,2460.0,19.0,Baseline,Point Source,Baseline
6,216.0,19.0,Baseline,Point Source,Baseline
7,291.0,19.0,Baseline,Point Source,Baseline
8,279.0,19.0,Baseline,Point Source,Baseline
9,80.0,19.0,Baseline,Point Source,Baseline
10,65.0,19.0,Baseline,Point Source,Baseline
11,16.0,19.0,Baseline,Point Source,Baseline
12,88.0,19.0,Baseline,Point Source,Baseline
13,582.0,19.0,Baseline,Point Source,Baseline
14,140.0,19.0,Baseline,Point Source,Baseline
15,1389.0,19.0,Baseline,Point Source,Baseline
16,179.0,19.0,Baseline,Point Source,Baseline
17,710.0,19.0,Baseline,Point Source,Baseline
18,172.0,19.0,Baseline,Point Source,Baseline
19,58.0,19.0,Baseline,Point Source,Baseline
20,178.0,19.0,Baseline,Point Source,Baseline
21,70.0,19.0,Baseline,Point Source,Baseline
22,1295.0,19.0,Baseline,Point Source,Baseline
23,29.0,19.0,Baseline,Point Source,Baseline
24,157.0,19.0,Baseline,Point Source,Baseline
25,1231.0,19.0,Baseline,Point Source,Baseline
26,315.0,19.0,Baseline,Point Source,Baseline
27,1868.0,19.0,Baseline,Point Source,Baseline
28,12.0,19.0,Baseline,Point Source,Baseline
29,87.0,19.0,Baseline,Point Source,Baseline
30,176.0,19.0,Baseline,Point Source,Baseline
31,316.0,19.0,Baseline,Point Source,Baseline
32,514.0,19.0,Baseline,Point Source,Baseline
33,268.0,19.0,Baseline,Point Source,Baseline
34,169.0,19.0,Baseline,Point Source,Baseline
35,43.0,19.0,Baseline,Point Source,Baseline
36,135.0,19.0,Baseline,Point Source,Baseline
37,81.0,19.0,Baseline,Point Source,Baseline
38,96.0,19.0,Baseline,Point Source,Baseline
39,91.0,19.0,Baseline,Point Source,Baseline
40,53.0,19.0,Baseline,Point Source,Baseline
41,301.0,19.0,Baseline,Point Source,Baseline
42,42.0,19.0,Baseline,Point Source,Baseline
43,163.0,19.0,Baseline,Point Source,Baseline
44,291.0,19.0,Baseline,Point Source,Baseline
45,427.0,19.0,Baseline,Point Source,Baseline
46,1034.0,19.0,Baseline,Point Source,Baseline
47,189.0,19.0,Baseline,Point Source,Baseline
48,1303.0,19.0,Baseline,Point Source,Baseline
49,1074.0,19.0,Baseline,Point Source,Baseline
0,186.0,20.0,Baseline,Point Source,Baseline
1,82.0,20.0,Baseline,Point Source,Baseline
2,1290.0,20.0,Baseline,Point Source,Baseline
3,28.0,20.0,Baseline,Point Source,Baseline
4,121.0,20.0,Baseline,Point Source,Baseline
5,1244.0,20.0,Baseline,Point Source,Baseline
6,279.0,20.0,Baseline,Point Source,Baseline
7,1873.0,20.0,Baseline,Point Source,Baseline
8,18.0,20.0,Baseline,Point Source,Baseline
9,99.0,20.0,Baseline,Point Source,Baseline
10,186.0,20.0,Baseline,Point Source,Baseline
11,306.0,20.0,Baseline,Point Source,Baseline
12,489.0,20.0,Baseline,Point Source,Baseline
13,234.0,20.0,Baseline,Point Source,Baseline
14,168.0,20.0,Baseline,Point Source,Baseline
15,31.0,20.0,Baseline,Point Source,Baseline
16,132.0,20.0,Baseline,Point Source,Baseline
17,69.0,20.0,Baseline,Point Source,Baseline
18,107.0,20.0,Baseline,Point Source,Baseline
