,Cont,Pick,Type,Mass,Cont Type,HI
4,16377.0,2.0,PH,1 Tomato,Uniform,150975.0
5,0.0,2.0,PH,1 Tomato,Uniform,150975.0
6,5833.0,2.0,PH,1 Tomato,Uniform,150975.0
7,0.0,2.0,PH,1 Tomato,Uniform,150975.0
8,0.0,2.0,PH,1 Tomato,Uniform,150975.0
9,0.0,2.0,PH,1 Tomato,Uniform,150975.0
10,9811.0,2.0,PH,1 Tomato,Uniform,150975.0
11,128.0,2.0,PH,1 Tomato,Uniform,150975.0
12,0.0,2.0,PH,1 Tomato,Uniform,150975.0
13,0.0,2.0,PH,1 Tomato,Uniform,150975.0
14,0.0,2.0,PH,1 Tomato,Uniform,150975.0
15,188.0,2.0,PH,1 Tomato,Uniform,150975.0
16,131.0,2.0,PH,1 Tomato,Uniform,150975.0
17,0.0,2.0,PH,1 Tomato,Uniform,150975.0
18,165.0,2.0,PH,1 Tomato,Uniform,150975.0
19,0.0,2.0,PH,1 Tomato,Uniform,150975.0
20,1801.0,2.0,PH,1 Tomato,Uniform,150975.0
21,45216.0,2.0,PH,1 Tomato,Uniform,150975.0
22,0.0,2.0,PH,1 Tomato,Uniform,150975.0
23,9653.0,2.0,PH,1 Tomato,Uniform,150975.0
24,0.0,2.0,PH,1 Tomato,Uniform,150975.0
25,0.0,2.0,PH,1 Tomato,Uniform,150975.0
26,0.0,2.0,PH,1 Tomato,Uniform,150975.0
27,7608.0,2.0,PH,1 Tomato,Uniform,150975.0
28,0.0,2.0,PH,1 Tomato,Uniform,150975.0
29,58486.0,2.0,PH,1 Tomato,Uniform,150975.0
30,0.0,2.0,PH,1 Tomato,Uniform,150975.0
31,58466.0,2.0,PH,1 Tomato,Uniform,150975.0
32,5938.0,2.0,PH,1 Tomato,Uniform,150975.0
33,0.0,2.0,PH,1 Tomato,Uniform,150975.0
34,0.0,2.0,PH,1 Tomato,Uniform,150975.0
35,45499.0,2.0,PH,1 Tomato,Uniform,150975.0
